;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-15 18:48:12 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14171000 MARYS RIVER NEAR PHILOMATH, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14171000
;#            TS   parameter     Description
;#        117041       00060     Discharge, cubic feet per second
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     e  Value has been estimated.
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
;#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
;#    93  Daily mean calculated from data on this day matches published daily mean within 10 percent
;# 
;USGS 14171000_flow_MARYS RIVER NEAR PHILOMATH, OR_23762895 
day_index,Q_cfs,Year,Month,Day,Quality
36836,53.043478,2000,11,8,A
36837,86.018182,2000,11,9,A
36838,89.995652,2000,11,10,A
36839,71.840909,2000,11,11,A
36840,57.326087,2000,11,12,A
36841,49.113636,2000,11,13,A
36842,44.260870,2000,11,14,A
36843,40.840909,2000,11,15,A
36844,38.521739,2000,11,16,A
36845,0.000000,2000,11,17,Missing
36846,35.291667,2000,11,18,A
36847,31.937500,2000,11,19,A
36848,35.187500,2000,11,20,A
36849,32.333333,2000,11,21,A
36850,32.291667,2000,11,22,A
36851,36.708333,2000,11,23,A
36852,55.708333,2000,11,24,A
36853,77.500000,2000,11,25,A
36854,70.729167,2000,11,26,A
36855,85.083333,2000,11,27,A
36856,87.933333,2000,11,28,A
36857,101.200000,2000,11,29,A
36858,191.479167,2000,11,30,A
36859,130.979167,2000,12,1,A
36860,110.604167,2000,12,2,A
36861,97.879167,2000,12,3,A
36862,80.812500,2000,12,4,A
36863,67.083333,2000,12,5,A
36864,59.520833,2000,12,6,A
36865,55.687500,2000,12,7,A
36866,53.234043,2000,12,8,A
36867,48.770833,2000,12,9,A
36868,39.562500,2000,12,10,A
36869,39.083333,2000,12,11,A
36870,41.020833,2000,12,12,A
36871,71.875000,2000,12,13,A
36872,238.791667,2000,12,14,A
36873,518.617021,2000,12,15,A
36874,462.020833,2000,12,16,A
36875,477.354167,2000,12,17,A
36876,377.125000,2000,12,18,A
36877,299.250000,2000,12,19,A
36878,265.166667,2000,12,20,A
36879,259.604167,2000,12,21,A
36880,1205.574468,2000,12,22,A
36881,1150.937500,2000,12,23,A
36882,779.187500,2000,12,24,A
36883,572.333333,2000,12,25,A
36884,447.479167,2000,12,26,A
36885,366.937500,2000,12,27,A
36886,309.291667,2000,12,28,A
36887,266.375000,2000,12,29,A
36888,233.958333,2000,12,30,A
36889,210.645833,2000,12,31,A
36890,189.562500,2001,1,1,A
36891,171.729167,2001,1,2,A
36892,157.895833,2001,1,3,A
36893,147.187500,2001,1,4,A
36894,140.958333,2001,1,5,A
36895,135.645833,2001,1,6,A
36896,126.562500,2001,1,7,A
36897,123.729167,2001,1,8,A
36898,123.541667,2001,1,9,A
36899,136.604167,2001,1,10,A
36900,130.041667,2001,1,11,A
36901,117.979167,2001,1,12,A
36902,133.500000,2001,1,13,A
36903,344.833333,2001,1,14,A
36904,339.916667,2001,1,15,A
36905,274.250000,2001,1,16,A
36906,232.520833,2001,1,17,A
36907,206.479167,2001,1,18,A
36908,191.354167,2001,1,19,A
36909,181.000000,2001,1,20,A
36910,198.104167,2001,1,21,A
36911,203.500000,2001,1,22,A
36912,187.895833,2001,1,23,A
36913,195.062500,2001,1,24,A
36914,206.979167,2001,1,25,A
36915,209.208333,2001,1,26,A
36916,192.687500,2001,1,27,A
36917,181.229167,2001,1,28,A
36918,222.854167,2001,1,29,A
36919,277.604167,2001,1,30,A
36920,253.208333,2001,1,31,A
36921,231.729167,2001,2,1,A
36922,219.250000,2001,2,2,A
36923,217.291667,2001,2,3,A
36924,241.395833,2001,2,4,A
36925,261.083333,2001,2,5,A
36926,262.083333,2001,2,6,A
36927,245.750000,2001,2,7,A
36928,229.166667,2001,2,8,A
36929,225.458333,2001,2,9,A
36930,214.020833,2001,2,10,A
36931,226.104167,2001,2,11,A
36932,215.375000,2001,2,12,A
36933,194.791667,2001,2,13,A
36934,182.791667,2001,2,14,A
36935,175.437500,2001,2,15,A
36936,178.062500,2001,2,16,A
36937,169.708333,2001,2,17,A
36938,180.375000,2001,2,18,A
36939,192.791667,2001,2,19,A
36940,177.520833,2001,2,20,A
36941,269.416667,2001,2,21,A
36942,305.020833,2001,2,22,A
36943,276.062500,2001,2,23,A
36944,249.958333,2001,2,24,A
36945,226.187500,2001,2,25,A
36946,203.625000,2001,2,26,A
36947,187.145833,2001,2,27,A
36948,175.729167,2001,2,28,A
36949,180.166667,2001,3,1,A
36950,242.250000,2001,3,2,A
36951,226.895833,2001,3,3,A
36952,206.145833,2001,3,4,A
36953,195.750000,2001,3,5,A
36954,177.333333,2001,3,6,A
36955,165.958333,2001,3,7,A
36956,160.500000,2001,3,8,A
36957,172.250000,2001,3,9,A
36958,170.854167,2001,3,10,A
36959,159.791667,2001,3,11,A
36960,151.145833,2001,3,12,A
36961,144.666667,2001,3,13,A
36962,143.000000,2001,3,14,A
36963,146.354167,2001,3,15,A
36964,151.375000,2001,3,16,A
36965,231.208333,2001,3,17,A
36966,244.479167,2001,3,18,A
36967,247.729167,2001,3,19,A
36968,257.395833,2001,3,20,A
36969,240.020833,2001,3,21,A
36970,220.166667,2001,3,22,A
36971,203.062500,2001,3,23,A
36972,189.625000,2001,3,24,A
36973,213.062500,2001,3,25,A
36974,237.770833,2001,3,26,A
36975,271.583333,2001,3,27,A
36976,473.500000,2001,3,28,A
36977,438.437500,2001,3,29,A
36978,368.437500,2001,3,30,A
36979,325.812500,2001,3,31,A
36980,310.478261,2001,4,1,A
36981,289.437500,2001,4,2,A
36982,279.208333,2001,4,3,A
36983,260.645833,2001,4,4,A
36984,243.520833,2001,4,5,A
36985,244.354167,2001,4,6,A
36986,268.229167,2001,4,7,A
36987,252.458333,2001,4,8,A
36988,253.583333,2001,4,9,A
36989,242.083333,2001,4,10,A
36990,300.083333,2001,4,11,A
36991,312.020833,2001,4,12,A
36992,307.333333,2001,4,13,A
36993,283.708333,2001,4,14,A
36994,263.541667,2001,4,15,A
36995,245.833333,2001,4,16,A
36996,236.166667,2001,4,17,A
36997,219.291667,2001,4,18,A
36998,214.270833,2001,4,19,A
36999,213.895833,2001,4,20,A
37000,194.812500,2001,4,21,A
37001,179.479167,2001,4,22,A
37002,171.395833,2001,4,23,A
37003,165.916667,2001,4,24,A
37004,155.729167,2001,4,25,A
37005,146.229167,2001,4,26,A
37006,138.312500,2001,4,27,A
37007,144.229167,2001,4,28,A
37008,146.937500,2001,4,29,A
37009,165.625000,2001,4,30,A
37010,236.187500,2001,5,1,A
37011,205.520833,2001,5,2,A
37012,178.000000,2001,5,3,A
37013,162.020833,2001,5,4,A
37014,150.312500,2001,5,5,A
37015,141.395833,2001,5,6,A
37016,130.666667,2001,5,7,A
37017,121.187500,2001,5,8,A
37018,114.416667,2001,5,9,A
37019,109.250000,2001,5,10,A
37020,104.354167,2001,5,11,A
37021,99.491667,2001,5,12,A
37022,96.637500,2001,5,13,A
37023,108.162500,2001,5,14,A
37024,194.500000,2001,5,15,A
37025,201.312500,2001,5,16,A
37026,178.000000,2001,5,17,A
37027,148.645833,2001,5,18,A
37028,132.500000,2001,5,19,A
37029,120.520833,2001,5,20,A
37030,109.062500,2001,5,21,A
37031,101.054167,2001,5,22,A
37032,93.854167,2001,5,23,A
37033,88.312500,2001,5,24,A
37034,83.729167,2001,5,25,A
37035,81.145833,2001,5,26,A
37036,77.854167,2001,5,27,A
37037,75.770833,2001,5,28,A
37038,78.395833,2001,5,29,A
37039,75.375000,2001,5,30,A
37040,68.958333,2001,5,31,A
37041,66.404255,2001,6,1,A
37042,68.875000,2001,6,2,A
37043,75.833333,2001,6,3,A
37044,78.854167,2001,6,4,A
37045,76.979167,2001,6,5,A
37046,76.916667,2001,6,6,A
37047,71.520833,2001,6,7,A
37048,62.312500,2001,6,8,A
37049,57.979167,2001,6,9,A
37050,57.583333,2001,6,10,A
37051,57.291667,2001,6,11,A
37052,70.479167,2001,6,12,A
37053,75.187500,2001,6,13,A
37054,61.500000,2001,6,14,A
37055,55.708333,2001,6,15,A
37056,52.458333,2001,6,16,A
37057,51.250000,2001,6,17,A
37058,49.020833,2001,6,18,A
37059,44.083333,2001,6,19,A
37060,41.416667,2001,6,20,A
37061,39.291667,2001,6,21,A
37062,38.354167,2001,6,22,A
37063,39.125000,2001,6,23,A
37064,41.520833,2001,6,24,A
37065,43.354167,2001,6,25,A
37066,46.104167,2001,6,26,A
37067,109.391667,2001,6,27,A
37068,112.995833,2001,6,28,A
37069,78.270833,2001,6,29,A
37070,62.250000,2001,6,30,A
37071,54.250000,2001,7,1,A
37072,45.833333,2001,7,2,A
37073,41.062500,2001,7,3,A
37074,39.520833,2001,7,4,A
37075,36.333333,2001,7,5,A
37076,34.687500,2001,7,6,A
37077,34.479167,2001,7,7,A
37078,33.062500,2001,7,8,A
37079,29.083333,2001,7,9,A
37080,28.729167,2001,7,10,A
37081,28.187500,2001,7,11,A
37082,26.687500,2001,7,12,A
37083,25.270833,2001,7,13,A
37084,24.541667,2001,7,14,A
37085,24.875000,2001,7,15,A
37086,24.750000,2001,7,16,A
37087,24.416667,2001,7,17,A
37088,24.437500,2001,7,18,A
37089,24.000000,2001,7,19,A
37090,24.187500,2001,7,20,A
37091,23.541667,2001,7,21,A
37092,23.583333,2001,7,22,A
37093,22.895833,2001,7,23,A
37094,20.937500,2001,7,24,A
37095,20.437500,2001,7,25,A
37096,19.520833,2001,7,26,A
37097,18.750000,2001,7,27,A
37098,18.770833,2001,7,28,A
37099,19.666667,2001,7,29,A
37100,26.812500,2001,7,30,A
37101,27.083333,2001,7,31,A
37102,26.250000,2001,8,1,A
37103,22.625000,2001,8,2,A
37104,20.812500,2001,8,3,A
37105,20.416667,2001,8,4,A
37106,19.625000,2001,8,5,A
37107,18.895833,2001,8,6,A
37108,20.291667,2001,8,7,A
37109,17.104167,2001,8,8,A
37110,16.250000,2001,8,9,A
37111,15.208333,2001,8,10,A
37112,14.812500,2001,8,11,A
37113,15.229167,2001,8,12,A
37114,13.500000,2001,8,13,A
37115,13.791667,2001,8,14,A
37116,14.354167,2001,8,15,A
37117,14.145833,2001,8,16,A
37118,15.375000,2001,8,17,A
37119,16.145833,2001,8,18,A
37120,15.895833,2001,8,19,A
37121,14.500000,2001,8,20,A
37122,0.000000,2001,8,21,Missing
37123,18.208333,2001,8,22,A
37124,33.854167,2001,8,23,A
37125,30.083333,2001,8,24,A
37126,27.916667,2001,8,25,A
37127,22.395833,2001,8,26,A
37128,17.916667,2001,8,27,A
37129,15.354167,2001,8,28,A
37130,14.125000,2001,8,29,A
37131,13.541667,2001,8,30,A
37132,13.333333,2001,8,31,A
37133,14.062500,2001,9,1,A
37134,14.854167,2001,9,2,A
37135,14.520833,2001,9,3,A
37136,13.666667,2001,9,4,A
37137,13.395833,2001,9,5,A
37138,13.312500,2001,9,6,A
37139,13.458333,2001,9,7,A
37140,13.229167,2001,9,8,A
37141,12.208333,2001,9,9,A
37142,11.204167,2001,9,10,A
37143,10.058333,2001,9,11,A
37144,9.456250,2001,9,12,A
37145,9.041667,2001,9,13,A
37146,9.331250,2001,9,14,A
37147,13.062500,2001,9,15,A
37148,14.520833,2001,9,16,A
37149,13.270833,2001,9,17,A
37150,14.104167,2001,9,18,A
37151,12.847917,2001,9,19,A
37152,12.000000,2001,9,20,A
37153,11.283333,2001,9,21,A
37154,12.020833,2001,9,22,A
37155,12.041667,2001,9,23,A
37156,10.260417,2001,9,24,A
37157,13.081250,2001,9,25,A
37158,16.479167,2001,9,26,A
37159,17.166667,2001,9,27,A
37160,16.708333,2001,9,28,A
37161,17.354167,2001,9,29,A
37162,16.812500,2001,9,30,A
37163,15.125000,2001,10,1,A
37164,13.854167,2001,10,2,A
37165,12.562500,2001,10,3,A
37166,12.041667,2001,10,4,A
37167,11.750000,2001,10,5,A
37168,11.541667,2001,10,6,A
37169,12.812500,2001,10,7,A
37170,13.500000,2001,10,8,A
37171,13.937500,2001,10,9,A
37172,14.458333,2001,10,10,A
37173,19.312500,2001,10,11,A
37174,23.229167,2001,10,12,A
37175,30.000000,2001,10,13,A
37176,24.187500,2001,10,14,A
37177,22.479167,2001,10,15,A
37178,22.020833,2001,10,16,A
37179,20.687500,2001,10,17,A
37180,19.791667,2001,10,18,A
37181,18.875000,2001,10,19,A
37182,18.687500,2001,10,20,A
37183,18.625000,2001,10,21,A
37184,21.750000,2001,10,22,A
37185,65.475000,2001,10,23,A
37186,86.037500,2001,10,24,A
37187,53.479167,2001,10,25,A
37188,37.854167,2001,10,26,A
37189,31.395833,2001,10,27,A
37190,31.333333,2001,10,28,A
37191,30.000000,2001,10,29,A
37192,65.916667,2001,10,30,A
37193,95.454167,2001,10,31,A
37194,106.187500,2001,11,1,A
37195,92.937500,2001,11,2,A
37196,72.145833,2001,11,3,A
37197,55.479167,2001,11,4,A
37198,43.979167,2001,11,5,A
37199,36.937500,2001,11,6,A
37200,34.333333,2001,11,7,A
37201,29.604167,2001,11,8,A
37202,27.062500,2001,11,9,A
37203,25.875000,2001,11,10,A
37204,24.708333,2001,11,11,A
37205,25.833333,2001,11,12,A
37206,38.729167,2001,11,13,A
37207,195.770833,2001,11,14,A
37208,207.645833,2001,11,15,A
37209,143.791667,2001,11,16,A
37210,116.375000,2001,11,17,A
37211,92.916667,2001,11,18,A
37212,93.479167,2001,11,19,A
37213,159.212766,2001,11,20,A
37214,267.437500,2001,11,21,A
37215,1131.437500,2001,11,22,A
37216,1555.625000,2001,11,23,A
37217,940.500000,2001,11,24,A
37218,684.145833,2001,11,25,A
37219,523.104167,2001,11,26,A
37220,413.062500,2001,11,27,A
37221,1007.729167,2001,11,28,A
37222,2319.583333,2001,11,29,A
37223,1755.625000,2001,11,30,A
37224,3546.875000,2001,12,1,A
37225,3038.333333,2001,12,2,A
37226,1823.958333,2001,12,3,A
37227,1491.250000,2001,12,4,A
37228,2163.541667,2001,12,5,A
37229,2165.416667,2001,12,6,A
37230,2152.708333,2001,12,7,A
37231,1620.208333,2001,12,8,A
37232,0.000000,2001,12,9,Missing
37233,972.166667,2001,12,10,A
37234,891.875000,2001,12,11,A
37235,848.229167,2001,12,12,A
37236,1367.395833,2001,12,13,A
37237,3109.791667,2001,12,14,A
37238,2476.250000,2001,12,15,A
37239,2330.625000,2001,12,16,A
37240,2943.125000,2001,12,17,A
37241,2179.583333,2001,12,18,A
37242,1754.375000,2001,12,19,A
37243,1405.208333,2001,12,20,A
37244,1091.958333,2001,12,21,A
37245,903.833333,2001,12,22,A
37246,758.895833,2001,12,23,A
37247,646.291667,2001,12,24,A
37248,565.708333,2001,12,25,A
37249,503.479167,2001,12,26,A
37250,466.666667,2001,12,27,A
37251,555.937500,2001,12,28,A
37252,491.020833,2001,12,29,A
37253,454.916667,2001,12,30,A
37254,528.979167,2001,12,31,A
37255,612.187500,2002,1,1,A
37256,710.291667,2002,1,2,A
37257,636.166667,2002,1,3,A
37258,571.875000,2002,1,4,A
37259,538.666667,2002,1,5,A
37260,1249.666667,2002,1,6,A
37261,2483.125000,2002,1,7,A
37262,2947.916667,2002,1,8,A
37263,2052.916667,2002,1,9,A
37264,1421.739130,2002,1,10,A
37265,1068.895833,2002,1,11,A
37266,922.833333,2002,1,12,A
37267,826.062500,2002,1,13,A
37268,715.270833,2002,1,14,A
37269,630.041667,2002,1,15,A
37270,559.375000,2002,1,16,A
37271,531.812500,2002,1,17,A
37272,485.541667,2002,1,18,A
37273,588.083333,2002,1,19,A
37274,1232.937500,2002,1,20,A
37275,2637.083333,2002,1,21,A
37276,2643.125000,2002,1,22,A
37277,2160.416667,2002,1,23,A
37278,1675.416667,2002,1,24,A
37279,3350.208333,2002,1,25,A
37280,3498.125000,2002,1,26,A
37281,2634.791667,2002,1,27,A
37282,1911.041667,2002,1,28,A
37283,1363.958333,2002,1,29,A
37284,1080.625000,2002,1,30,A
37285,1029.937500,2002,1,31,A
37286,1327.500000,2002,2,1,A
37287,1147.500000,2002,2,2,A
37288,1032.625000,2002,2,3,A
37289,947.354167,2002,2,4,A
37290,853.250000,2002,2,5,A
37291,796.104167,2002,2,6,A
37292,1274.604167,2002,2,7,A
37293,2292.916667,2002,2,8,A
37294,1885.833333,2002,2,9,A
37295,1423.750000,2002,2,10,A
37296,1114.375000,2002,2,11,A
37297,915.208333,2002,2,12,A
37298,775.104167,2002,2,13,A
37299,669.750000,2002,2,14,A
37300,591.958333,2002,2,15,A
37301,535.291667,2002,2,16,A
37302,464.458333,2002,2,17,A
37303,429.125000,2002,2,18,A
37304,420.270833,2002,2,19,A
37305,391.937500,2002,2,20,A
37306,368.645833,2002,2,21,A
37307,358.958333,2002,2,22,A
37308,493.958333,2002,2,23,A
37309,442.645833,2002,2,24,A
37310,392.541667,2002,2,25,A
37311,374.458333,2002,2,26,A
37312,347.458333,2002,2,27,A
37313,303.854167,2002,2,28,A
37314,285.416667,2002,3,1,A
37315,269.708333,2002,3,2,A
37316,256.354167,2002,3,3,A
37317,250.500000,2002,3,4,A
37318,253.229167,2002,3,5,A
37319,735.333333,2002,3,6,A
37320,712.020833,2002,3,7,A
37321,557.916667,2002,3,8,A
37322,505.583333,2002,3,9,A
37323,631.979167,2002,3,10,A
37324,1121.333333,2002,3,11,A
37325,2008.958333,2002,3,12,A
37326,1909.791667,2002,3,13,A
37327,1624.375000,2002,3,14,A
37328,1280.416667,2002,3,15,A
37329,1119.375000,2002,3,16,A
37330,1038.270833,2002,3,17,A
37331,911.333333,2002,3,18,A
37332,1377.937500,2002,3,19,A
37333,1492.500000,2002,3,20,A
37334,1217.916667,2002,3,21,A
37335,957.020833,2002,3,22,A
37336,798.854167,2002,3,23,A
37337,727.916667,2002,3,24,A
37338,618.291667,2002,3,25,A
37339,543.729167,2002,3,26,A
37340,490.708333,2002,3,27,A
37341,449.458333,2002,3,28,A
37342,419.020833,2002,3,29,A
37343,389.312500,2002,3,30,A
37344,365.312500,2002,3,31,A
37345,344.437500,2002,4,1,A
37346,325.895833,2002,4,2,A
37347,310.250000,2002,4,3,A
37348,295.062500,2002,4,4,A
37349,286.458333,2002,4,5,A
37350,280.666667,2002,4,6,A
37351,267.978261,2002,4,7,A
37352,256.041667,2002,4,8,A
37353,262.104167,2002,4,9,A
37354,293.875000,2002,4,10,A
37355,286.145833,2002,4,11,A
37356,266.520833,2002,4,12,A
37357,257.375000,2002,4,13,A
37358,444.437500,2002,4,14,A
37359,479.541667,2002,4,15,A
37360,442.458333,2002,4,16,A
37361,422.416667,2002,4,17,A
37362,404.979167,2002,4,18,A
37363,373.125000,2002,4,19,A
37364,347.541667,2002,4,20,A
37365,321.541667,2002,4,21,A
37366,299.541667,2002,4,22,A
37367,277.125000,2002,4,23,A
37368,259.729167,2002,4,24,A
37369,247.145833,2002,4,25,A
37370,231.500000,2002,4,26,A
37371,236.125000,2002,4,27,A
37372,221.020833,2002,4,28,A
37373,202.937500,2002,4,29,A
37374,182.395833,2002,4,30,A
37375,175.354167,2002,5,1,A
37376,168.333333,2002,5,2,A
37377,164.333333,2002,5,3,A
37378,158.020833,2002,5,4,A
37379,153.645833,2002,5,5,A
37380,165.187500,2002,5,6,A
37381,164.291667,2002,5,7,A
37382,150.458333,2002,5,8,A
37383,141.625000,2002,5,9,A
37384,135.666667,2002,5,10,A
37385,130.354167,2002,5,11,A
37386,126.250000,2002,5,12,A
37387,121.666667,2002,5,13,A
37388,120.416667,2002,5,14,A
37389,116.229167,2002,5,15,A
37390,112.250000,2002,5,16,A
37391,113.062500,2002,5,17,A
37392,110.750000,2002,5,18,A
37393,105.979167,2002,5,19,A
37394,120.687500,2002,5,20,A
37395,122.916667,2002,5,21,A
37396,111.125000,2002,5,22,A
37397,103.958333,2002,5,23,A
37398,98.916667,2002,5,24,A
37399,94.916667,2002,5,25,A
37400,91.000000,2002,5,26,A
37401,88.270833,2002,5,27,A
37402,97.041667,2002,5,28,A
37403,113.000000,2002,5,29,A
37404,104.520833,2002,5,30,A
37405,91.416667,2002,5,31,A
37406,84.604167,2002,6,1,A
37407,80.208333,2002,6,2,A
37408,77.041667,2002,6,3,A
37409,74.416667,2002,6,4,A
37410,73.041667,2002,6,5,A
37411,71.354167,2002,6,6,A
37412,70.375000,2002,6,7,A
37413,69.770833,2002,6,8,A
37414,71.354167,2002,6,9,A
37415,68.187500,2002,6,10,A
37416,64.895833,2002,6,11,A
37417,62.416667,2002,6,12,A
37418,59.083333,2002,6,13,A
37419,56.750000,2002,6,14,A
37420,55.270833,2002,6,15,A
37421,55.354167,2002,6,16,A
37422,57.375000,2002,6,17,A
37423,68.229167,2002,6,18,A
37424,71.437500,2002,6,19,A
37425,63.770833,2002,6,20,A
37426,57.125000,2002,6,21,A
37427,53.062500,2002,6,22,A
37428,53.041667,2002,6,23,A
37429,52.062500,2002,6,24,A
37430,49.562500,2002,6,25,A
37431,46.020833,2002,6,26,A
37432,44.104167,2002,6,27,A
37433,46.125000,2002,6,28,A
37434,62.833333,2002,6,29,A
37435,73.437500,2002,6,30,A
37436,59.437500,2002,7,1,A
37437,50.729167,2002,7,2,A
37438,46.270833,2002,7,3,A
37439,43.333333,2002,7,4,A
37440,43.208333,2002,7,5,A
37441,40.416667,2002,7,6,A
37442,39.062500,2002,7,7,A
37443,37.666667,2002,7,8,A
37444,36.354167,2002,7,9,A
37445,34.250000,2002,7,10,A
37446,32.750000,2002,7,11,A
37447,30.500000,2002,7,12,A
37448,29.833333,2002,7,13,A
37449,28.729167,2002,7,14,A
37450,26.479167,2002,7,15,A
37451,26.187500,2002,7,16,A
37452,25.187500,2002,7,17,A
37453,25.958333,2002,7,18,A
37454,25.479167,2002,7,19,A
37455,26.395833,2002,7,20,A
37456,25.791667,2002,7,21,A
37457,23.812500,2002,7,22,A
37458,22.812500,2002,7,23,A
37459,23.062500,2002,7,24,A
37460,23.208333,2002,7,25,A
37461,24.437500,2002,7,26,A
37462,23.979167,2002,7,27,A
37463,22.916667,2002,7,28,A
37464,20.937500,2002,7,29,A
37465,20.187500,2002,7,30,A
37466,18.458333,2002,7,31,A
37467,17.895833,2002,8,1,A
37468,18.000000,2002,8,2,A
37469,16.729167,2002,8,3,A
37470,16.854167,2002,8,4,A
37471,18.937500,2002,8,5,A
37472,23.041667,2002,8,6,A
37473,20.687500,2002,8,7,A
37474,19.041667,2002,8,8,A
37475,17.041667,2002,8,9,A
37476,14.562500,2002,8,10,A
37477,14.562500,2002,8,11,A
37478,12.416667,2002,8,12,A
37479,12.375000,2002,8,13,A
37480,10.266667,2002,8,14,A
37481,9.568750,2002,8,15,A
37482,9.997917,2002,8,16,A
37483,10.170833,2002,8,17,A
37484,9.789583,2002,8,18,A
37485,11.237500,2002,8,19,A
37486,11.129167,2002,8,20,A
37487,12.231250,2002,8,21,A
37488,10.675000,2002,8,22,A
37489,10.454167,2002,8,23,A
37490,10.479167,2002,8,24,A
37491,9.985417,2002,8,25,A
37492,10.004167,2002,8,26,A
37493,8.883333,2002,8,27,A
37494,8.864583,2002,8,28,A
37495,8.629167,2002,8,29,A
37496,7.152083,2002,8,30,A
37497,8.306250,2002,8,31,A
37498,8.289583,2002,9,1,A
37499,8.068750,2002,9,2,A
37500,6.504167,2002,9,3,A
37501,6.541667,2002,9,4,A
37502,6.427083,2002,9,5,A
37503,6.920833,2002,9,6,A
37504,7.829167,2002,9,7,A
37505,9.577083,2002,9,8,A
37506,8.818750,2002,9,9,A
37507,7.785417,2002,9,10,A
37508,7.583333,2002,9,11,A
37509,8.218750,2002,9,12,A
37510,7.252083,2002,9,13,A
37511,7.716667,2002,9,14,A
37512,8.427083,2002,9,15,A
37513,9.239583,2002,9,16,A
37514,15.437500,2002,9,17,A
37515,26.833333,2002,9,18,A
37516,22.604167,2002,9,19,A
37517,20.104167,2002,9,20,A
37518,14.750000,2002,9,21,A
37519,12.083333,2002,9,22,A
37520,10.416667,2002,9,23,A
37521,9.337500,2002,9,24,A
37522,9.258333,2002,9,25,A
37523,9.050000,2002,9,26,A
37524,9.008333,2002,9,27,A
37525,9.243750,2002,9,28,A
37526,9.458333,2002,9,29,A
37527,10.345833,2002,9,30,A
37528,14.291667,2002,10,1,A
37529,13.000000,2002,10,2,A
37530,17.479167,2002,10,3,A
37531,20.750000,2002,10,4,A
37532,18.041667,2002,10,5,A
37533,18.729167,2002,10,6,A
37534,17.708333,2002,10,7,A
37535,15.541667,2002,10,8,A
37536,14.645833,2002,10,9,A
37537,14.104167,2002,10,10,A
37538,13.312500,2002,10,11,A
