;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 13:46:37 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14211720 WILLAMETTE RIVER AT PORTLAND, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14211720
;#            TS   parameter     Description
;#        117345       00060     Discharge, cubic feet per second
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;#     e  Value has been estimated.
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
;# 
;USGS 14211720_flow_WILLAMETTE RIVER AT PORTLAND, OR_23815040 
day_index,Q_cfs,Year,Month,Day,Quality
37766,0.000000,2003,5,27,Missing
37767,0.000000,2003,5,28,Missing
37768,0.000000,2003,5,29,Missing
37769,0.000000,2003,5,30,Missing
37770,0.000000,2003,5,31,Missing
37771,NaN,2003,6,1,Missing
37772,NaN,2003,6,2,Missing
37773,NaN,2003,6,3,Missing
37774,NaN,2003,6,4,Missing
37775,NaN,2003,6,5,Missing
37776,NaN,2003,6,6,Missing
37777,NaN,2003,6,7,Missing
37778,NaN,2003,6,8,Missing
37779,NaN,2003,6,9,Missing
37780,NaN,2003,6,10,Missing
37781,NaN,2003,6,11,Missing
37782,NaN,2003,6,12,Missing
37783,NaN,2003,6,13,Missing
37784,NaN,2003,6,14,Missing
37785,NaN,2003,6,15,Missing
37786,NaN,2003,6,16,Missing
37787,NaN,2003,6,17,Missing
37788,NaN,2003,6,18,Missing
37789,NaN,2003,6,19,Missing
37790,NaN,2003,6,20,Missing
37791,NaN,2003,6,21,Missing
37792,NaN,2003,6,22,Missing
37793,NaN,2003,6,23,Missing
37794,NaN,2003,6,24,Missing
37795,NaN,2003,6,25,Missing
37796,NaN,2003,6,26,Missing
37797,NaN,2003,6,27,Missing
37798,NaN,2003,6,28,Missing
37799,NaN,2003,6,29,Missing
37800,NaN,2003,6,30,Missing
37801,NaN,2003,7,1,Missing
37802,NaN,2003,7,2,Missing
37803,NaN,2003,7,3,Missing
37804,NaN,2003,7,4,Missing
37805,NaN,2003,7,5,Missing
37806,NaN,2003,7,6,Missing
37807,NaN,2003,7,7,Missing
37808,NaN,2003,7,8,Missing
37809,NaN,2003,7,9,Missing
37810,NaN,2003,7,10,Missing
37811,NaN,2003,7,11,Missing
37812,NaN,2003,7,12,Missing
37813,NaN,2003,7,13,Missing
37814,NaN,2003,7,14,Missing
37815,NaN,2003,7,15,Missing
37816,NaN,2003,7,16,Missing
37817,NaN,2003,7,17,Missing
37818,NaN,2003,7,18,Missing
37819,NaN,2003,7,19,Missing
37820,NaN,2003,7,20,Missing
37821,NaN,2003,7,21,Missing
37822,NaN,2003,7,22,Missing
37823,NaN,2003,7,23,Missing
37824,NaN,2003,7,24,Missing
37825,NaN,2003,7,25,Missing
37826,NaN,2003,7,26,Missing
37827,NaN,2003,7,27,Missing
37828,NaN,2003,7,28,Missing
37829,NaN,2003,7,29,Missing
37830,NaN,2003,7,30,Missing
37831,NaN,2003,7,31,Missing
37832,NaN,2003,8,1,Missing
37833,NaN,2003,8,2,Missing
37834,NaN,2003,8,3,Missing
37835,NaN,2003,8,4,Missing
37836,NaN,2003,8,5,Missing
37837,NaN,2003,8,6,Missing
37838,NaN,2003,8,7,Missing
37839,NaN,2003,8,8,Missing
37840,NaN,2003,8,9,Missing
37841,NaN,2003,8,10,Missing
37842,NaN,2003,8,11,Missing
37843,NaN,2003,8,12,Missing
37844,NaN,2003,8,13,Missing
37845,NaN,2003,8,14,Missing
37846,NaN,2003,8,15,Missing
37847,NaN,2003,8,16,Missing
37848,NaN,2003,8,17,Missing
37849,NaN,2003,8,18,Missing
37850,NaN,2003,8,19,Missing
37851,NaN,2003,8,20,Missing
37852,NaN,2003,8,21,Missing
37853,NaN,2003,8,22,Missing
37854,NaN,2003,8,23,Missing
37855,NaN,2003,8,24,Missing
37856,NaN,2003,8,25,Missing
37857,NaN,2003,8,26,Missing
37858,NaN,2003,8,27,Missing
37859,NaN,2003,8,28,Missing
37860,NaN,2003,8,29,Missing
37861,NaN,2003,8,30,Missing
37862,NaN,2003,8,31,Missing
37863,NaN,2003,9,1,Missing
37864,NaN,2003,9,2,Missing
37865,NaN,2003,9,3,Missing
37866,NaN,2003,9,4,Missing
37867,NaN,2003,9,5,Missing
37868,NaN,2003,9,6,Missing
37869,NaN,2003,9,7,Missing
37870,NaN,2003,9,8,Missing
37871,NaN,2003,9,9,Missing
37872,NaN,2003,9,10,Missing
37873,NaN,2003,9,11,Missing
37874,NaN,2003,9,12,Missing
37875,NaN,2003,9,13,Missing
37876,NaN,2003,9,14,Missing
37877,NaN,2003,9,15,Missing
37878,NaN,2003,9,16,Missing
37879,NaN,2003,9,17,Missing
37880,NaN,2003,9,18,Missing
37881,NaN,2003,9,19,Missing
37882,NaN,2003,9,20,Missing
37883,NaN,2003,9,21,Missing
37884,NaN,2003,9,22,Missing
37885,NaN,2003,9,23,Missing
37886,NaN,2003,9,24,Missing
37887,NaN,2003,9,25,Missing
37888,NaN,2003,9,26,Missing
37889,NaN,2003,9,27,Missing
37890,NaN,2003,9,28,Missing
37891,NaN,2003,9,29,Missing
37892,NaN,2003,9,30,Missing
37893,NaN,2003,10,1,Missing
37894,NaN,2003,10,2,Missing
37895,NaN,2003,10,3,Missing
37896,NaN,2003,10,4,Missing
37897,NaN,2003,10,5,Missing
37898,NaN,2003,10,6,Missing
37899,NaN,2003,10,7,Missing
37900,NaN,2003,10,8,Missing
37901,NaN,2003,10,9,Missing
37902,NaN,2003,10,10,Missing
37903,NaN,2003,10,11,Missing
37904,NaN,2003,10,12,Missing
37905,NaN,2003,10,13,Missing
37906,NaN,2003,10,14,Missing
37907,NaN,2003,10,15,Missing
37908,NaN,2003,10,16,Missing
37909,NaN,2003,10,17,Missing
37910,NaN,2003,10,18,Missing
37911,NaN,2003,10,19,Missing
37912,NaN,2003,10,20,Missing
37913,NaN,2003,10,21,Missing
37914,NaN,2003,10,22,Missing
37915,NaN,2003,10,23,Missing
37916,NaN,2003,10,24,Missing
37917,NaN,2003,10,25,Missing
37918,NaN,2003,10,26,Missing
37919,NaN,2003,10,27,Missing
37920,NaN,2003,10,28,Missing
37921,NaN,2003,10,29,Missing
37922,NaN,2003,10,30,Missing
37923,NaN,2003,10,31,Missing
37924,0.000000,2003,11,1,Missing
37925,0.000000,2003,11,2,Missing
37926,0.000000,2003,11,3,Missing
37927,0.000000,2003,11,4,Missing
37928,0.000000,2003,11,5,Missing
37929,0.000000,2003,11,6,Missing
37930,0.000000,2003,11,7,Missing
37931,0.000000,2003,11,8,Missing
37932,0.000000,2003,11,9,Missing
37933,0.000000,2003,11,10,Missing
37934,0.000000,2003,11,11,Missing
37935,0.000000,2003,11,12,Missing
37936,0.000000,2003,11,13,Missing
37937,0.000000,2003,11,14,Missing
37938,0.000000,2003,11,15,Missing
37939,0.000000,2003,11,16,Missing
37940,0.000000,2003,11,17,Missing
37941,0.000000,2003,11,18,Missing
37942,0.000000,2003,11,19,Missing
37943,0.000000,2003,11,20,Missing
37944,0.000000,2003,11,21,Missing
37945,0.000000,2003,11,22,Missing
37946,0.000000,2003,11,23,Missing
37947,0.000000,2003,11,24,Missing
37948,0.000000,2003,11,25,Missing
37949,0.000000,2003,11,26,Missing
37950,0.000000,2003,11,27,Missing
37951,0.000000,2003,11,28,Missing
37952,26256.916667,2003,11,29,A
37953,36191.666667,2003,11,30,A
37954,45935.416667,2003,12,1,A
37955,41352.083333,2003,12,2,A
37956,39070.833333,2003,12,3,A
37957,40887.500000,2003,12,4,A
37958,44897.916667,2003,12,5,A
37959,53352.083333,2003,12,6,A
37960,62464.583333,2003,12,7,A
37961,62018.750000,2003,12,8,A
37962,59566.666667,2003,12,9,A
37963,54610.416667,2003,12,10,A
37964,51693.750000,2003,12,11,A
37965,50706.250000,2003,12,12,A
37966,65262.500000,2003,12,13,A
37967,101189.583333,2003,12,14,A
37968,114229.166667,2003,12,15,A
37969,115729.166667,2003,12,16,A
37970,109185.416667,2003,12,17,A
37971,94322.916667,2003,12,18,A
37972,84160.416667,2003,12,19,A
37973,78429.166667,2003,12,20,A
37974,71831.250000,2003,12,21,A
37975,64725.000000,2003,12,22,A
37976,56604.166667,2003,12,23,A
37977,53775.000000,2003,12,24,A
37978,49570.833333,2003,12,25,A
37979,52860.416667,2003,12,26,A
37980,56258.333333,2003,12,27,A
37981,55856.250000,2003,12,28,A
37982,73739.583333,2003,12,29,A
37983,88302.083333,2003,12,30,A
37984,90391.666667,2003,12,31,A
37985,77352.083333,2004,1,1,A
37986,73164.583333,2004,1,2,A
37987,73652.083333,2004,1,3,A
37988,65947.916667,2004,1,4,A
37989,59800.000000,2004,1,5,A
37990,58229.166667,2004,1,6,A
37991,47097.916667,2004,1,7,A
37992,50791.666667,2004,1,8,A
37993,69660.416667,2004,1,9,A
37994,83131.250000,2004,1,10,A
37995,84472.916667,2004,1,11,A
37996,80847.916667,2004,1,12,A
37997,72022.916667,2004,1,13,A
37998,70554.166667,2004,1,14,A
37999,68547.916667,2004,1,15,A
38000,72210.416667,2004,1,16,A
38001,70747.916667,2004,1,17,A
38002,66733.333333,2004,1,18,A
38003,61402.083333,2004,1,19,A
38004,58860.416667,2004,1,20,A
38005,56043.750000,2004,1,21,A
38006,52595.833333,2004,1,22,A
38007,57364.583333,2004,1,23,A
38008,76312.500000,2004,1,24,A
38009,91085.416667,2004,1,25,A
38010,89447.916667,2004,1,26,A
38011,83039.583333,2004,1,27,A
38012,87166.666667,2004,1,28,A
38013,108391.666667,2004,1,29,A
38014,132854.166667,2004,1,30,A
38015,134865.168539,2004,1,31,A
38016,130583.333333,2004,2,1,A
38017,120875.000000,2004,2,2,A
38018,109333.333333,2004,2,3,A
38019,96875.000000,2004,2,4,A
38020,83918.750000,2004,2,5,A
38021,77389.583333,2004,2,6,A
38022,70070.833333,2004,2,7,A
38023,67337.500000,2004,2,8,A
38024,59075.000000,2004,2,9,A
38025,52364.583333,2004,2,10,A
38026,42620.833333,2004,2,11,A
38027,35766.666667,2004,2,12,A
38028,33498.125000,2004,2,13,A
38029,33179.166667,2004,2,14,A
38030,30094.375000,2004,2,15,A
38031,33781.250000,2004,2,16,A
38032,43112.500000,2004,2,17,A
38033,60156.250000,2004,2,18,A
38034,69356.250000,2004,2,19,A
38035,67093.750000,2004,2,20,A
38036,57310.416667,2004,2,21,A
38037,46639.583333,2004,2,22,A
38038,40983.333333,2004,2,23,A
38039,40110.416667,2004,2,24,A
38040,37489.583333,2004,2,25,A
38041,40789.583333,2004,2,26,A
38042,44179.166667,2004,2,27,A
38043,44258.333333,2004,2,28,A
38044,47868.750000,2004,2,29,A
38045,NaN,2004,3,1,Missing
38046,NaN,2004,3,2,Missing
38047,NaN,2004,3,3,Missing
38048,NaN,2004,3,4,Missing
38049,NaN,2004,3,5,Missing
38050,NaN,2004,3,6,Missing
38051,NaN,2004,3,7,Missing
38052,NaN,2004,3,8,Missing
38053,NaN,2004,3,9,Missing
38054,NaN,2004,3,10,Missing
38055,NaN,2004,3,11,Missing
38056,NaN,2004,3,12,Missing
38057,NaN,2004,3,13,Missing
38058,NaN,2004,3,14,Missing
38059,NaN,2004,3,15,Missing
38060,NaN,2004,3,16,Missing
38061,NaN,2004,3,17,Missing
38062,NaN,2004,3,18,Missing
38063,NaN,2004,3,19,Missing
38064,NaN,2004,3,20,Missing
38065,NaN,2004,3,21,Missing
38066,NaN,2004,3,22,Missing
38067,NaN,2004,3,23,Missing
38068,NaN,2004,3,24,Missing
38069,NaN,2004,3,25,Missing
38070,NaN,2004,3,26,Missing
38071,NaN,2004,3,27,Missing
38072,NaN,2004,3,28,Missing
38073,NaN,2004,3,29,Missing
38074,NaN,2004,3,30,Missing
38075,NaN,2004,3,31,Missing
38076,NaN,2004,4,1,Missing
38077,NaN,2004,4,2,Missing
38078,NaN,2004,4,3,Missing
38079,NaN,2004,4,4,Missing
38080,NaN,2004,4,5,Missing
38081,NaN,2004,4,6,Missing
38082,NaN,2004,4,7,Missing
38083,NaN,2004,4,8,Missing
38084,NaN,2004,4,9,Missing
38085,NaN,2004,4,10,Missing
38086,NaN,2004,4,11,Missing
38087,NaN,2004,4,12,Missing
38088,NaN,2004,4,13,Missing
38089,NaN,2004,4,14,Missing
38090,NaN,2004,4,15,Missing
38091,NaN,2004,4,16,Missing
38092,NaN,2004,4,17,Missing
38093,NaN,2004,4,18,Missing
38094,NaN,2004,4,19,Missing
38095,NaN,2004,4,20,Missing
38096,NaN,2004,4,21,Missing
38097,NaN,2004,4,22,Missing
38098,NaN,2004,4,23,Missing
38099,NaN,2004,4,24,Missing
38100,NaN,2004,4,25,Missing
38101,NaN,2004,4,26,Missing
38102,NaN,2004,4,27,Missing
38103,NaN,2004,4,28,Missing
38104,NaN,2004,4,29,Missing
38105,NaN,2004,4,30,Missing
38106,NaN,2004,5,1,Missing
38107,NaN,2004,5,2,Missing
38108,NaN,2004,5,3,Missing
38109,NaN,2004,5,4,Missing
38110,NaN,2004,5,5,Missing
38111,NaN,2004,5,6,Missing
38112,NaN,2004,5,7,Missing
38113,NaN,2004,5,8,Missing
38114,NaN,2004,5,9,Missing
38115,NaN,2004,5,10,Missing
38116,NaN,2004,5,11,Missing
38117,NaN,2004,5,12,Missing
38118,NaN,2004,5,13,Missing
38119,NaN,2004,5,14,Missing
38120,NaN,2004,5,15,Missing
38121,NaN,2004,5,16,Missing
38122,NaN,2004,5,17,Missing
38123,NaN,2004,5,18,Missing
38124,NaN,2004,5,19,Missing
38125,NaN,2004,5,20,Missing
38126,NaN,2004,5,21,Missing
38127,NaN,2004,5,22,Missing
38128,NaN,2004,5,23,Missing
38129,NaN,2004,5,24,Missing
38130,NaN,2004,5,25,Missing
38131,NaN,2004,5,26,Missing
38132,NaN,2004,5,27,Missing
38133,NaN,2004,5,28,Missing
38134,NaN,2004,5,29,Missing
38135,NaN,2004,5,30,Missing
38136,NaN,2004,5,31,Missing
38137,NaN,2004,6,1,Missing
38138,NaN,2004,6,2,Missing
38139,NaN,2004,6,3,Missing
38140,NaN,2004,6,4,Missing
38141,NaN,2004,6,5,Missing
38142,NaN,2004,6,6,Missing
38143,NaN,2004,6,7,Missing
38144,NaN,2004,6,8,Missing
38145,NaN,2004,6,9,Missing
38146,NaN,2004,6,10,Missing
38147,NaN,2004,6,11,Missing
38148,NaN,2004,6,12,Missing
38149,NaN,2004,6,13,Missing
38150,NaN,2004,6,14,Missing
38151,NaN,2004,6,15,Missing
38152,NaN,2004,6,16,Missing
38153,NaN,2004,6,17,Missing
38154,NaN,2004,6,18,Missing
38155,NaN,2004,6,19,Missing
38156,NaN,2004,6,20,Missing
38157,NaN,2004,6,21,Missing
38158,NaN,2004,6,22,Missing
38159,NaN,2004,6,23,Missing
38160,NaN,2004,6,24,Missing
38161,NaN,2004,6,25,Missing
38162,NaN,2004,6,26,Missing
38163,NaN,2004,6,27,Missing
38164,NaN,2004,6,28,Missing
38165,NaN,2004,6,29,Missing
38166,NaN,2004,6,30,Missing
38167,NaN,2004,7,1,Missing
38168,NaN,2004,7,2,Missing
38169,NaN,2004,7,3,Missing
38170,NaN,2004,7,4,Missing
38171,NaN,2004,7,5,Missing
38172,NaN,2004,7,6,Missing
38173,NaN,2004,7,7,Missing
38174,NaN,2004,7,8,Missing
38175,NaN,2004,7,9,Missing
38176,NaN,2004,7,10,Missing
38177,NaN,2004,7,11,Missing
38178,NaN,2004,7,12,Missing
38179,NaN,2004,7,13,Missing
38180,NaN,2004,7,14,Missing
38181,NaN,2004,7,15,Missing
38182,NaN,2004,7,16,Missing
38183,NaN,2004,7,17,Missing
38184,NaN,2004,7,18,Missing
38185,NaN,2004,7,19,Missing
38186,NaN,2004,7,20,Missing
38187,NaN,2004,7,21,Missing
38188,NaN,2004,7,22,Missing
38189,NaN,2004,7,23,Missing
38190,NaN,2004,7,24,Missing
38191,NaN,2004,7,25,Missing
38192,NaN,2004,7,26,Missing
38193,NaN,2004,7,27,Missing
38194,NaN,2004,7,28,Missing
38195,NaN,2004,7,29,Missing
38196,NaN,2004,7,30,Missing
38197,NaN,2004,7,31,Missing
38198,NaN,2004,8,1,Missing
38199,NaN,2004,8,2,Missing
38200,NaN,2004,8,3,Missing
38201,NaN,2004,8,4,Missing
38202,NaN,2004,8,5,Missing
38203,NaN,2004,8,6,Missing
38204,NaN,2004,8,7,Missing
38205,NaN,2004,8,8,Missing
38206,NaN,2004,8,9,Missing
38207,NaN,2004,8,10,Missing
38208,NaN,2004,8,11,Missing
38209,NaN,2004,8,12,Missing
38210,NaN,2004,8,13,Missing
38211,NaN,2004,8,14,Missing
38212,NaN,2004,8,15,Missing
38213,NaN,2004,8,16,Missing
38214,NaN,2004,8,17,Missing
38215,NaN,2004,8,18,Missing
38216,NaN,2004,8,19,Missing
38217,NaN,2004,8,20,Missing
38218,NaN,2004,8,21,Missing
38219,NaN,2004,8,22,Missing
38220,NaN,2004,8,23,Missing
38221,NaN,2004,8,24,Missing
38222,NaN,2004,8,25,Missing
38223,NaN,2004,8,26,Missing
38224,NaN,2004,8,27,Missing
38225,NaN,2004,8,28,Missing
38226,NaN,2004,8,29,Missing
38227,NaN,2004,8,30,Missing
38228,NaN,2004,8,31,Missing
38229,NaN,2004,9,1,Missing
38230,NaN,2004,9,2,Missing
38231,NaN,2004,9,3,Missing
38232,NaN,2004,9,4,Missing
38233,NaN,2004,9,5,Missing
38234,NaN,2004,9,6,Missing
38235,NaN,2004,9,7,Missing
38236,NaN,2004,9,8,Missing
38237,NaN,2004,9,9,Missing
38238,NaN,2004,9,10,Missing
38239,NaN,2004,9,11,Missing
38240,NaN,2004,9,12,Missing
38241,NaN,2004,9,13,Missing
38242,NaN,2004,9,14,Missing
38243,NaN,2004,9,15,Missing
38244,NaN,2004,9,16,Missing
38245,NaN,2004,9,17,Missing
38246,NaN,2004,9,18,Missing
38247,NaN,2004,9,19,Missing
38248,NaN,2004,9,20,Missing
38249,NaN,2004,9,21,Missing
38250,NaN,2004,9,22,Missing
38251,NaN,2004,9,23,Missing
38252,NaN,2004,9,24,Missing
38253,NaN,2004,9,25,Missing
38254,NaN,2004,9,26,Missing
38255,NaN,2004,9,27,Missing
38256,NaN,2004,9,28,Missing
38257,NaN,2004,9,29,Missing
38258,NaN,2004,9,30,Missing
38259,NaN,2004,10,1,Missing
38260,NaN,2004,10,2,Missing
38261,NaN,2004,10,3,Missing
38262,NaN,2004,10,4,Missing
38263,NaN,2004,10,5,Missing
38264,NaN,2004,10,6,Missing
38265,NaN,2004,10,7,Missing
38266,NaN,2004,10,8,Missing
38267,NaN,2004,10,9,Missing
38268,NaN,2004,10,10,Missing
38269,NaN,2004,10,11,Missing
38270,NaN,2004,10,12,Missing
38271,NaN,2004,10,13,Missing
38272,NaN,2004,10,14,Missing
38273,NaN,2004,10,15,Missing
38274,NaN,2004,10,16,Missing
38275,NaN,2004,10,17,Missing
38276,NaN,2004,10,18,Missing
38277,NaN,2004,10,19,Missing
38278,NaN,2004,10,20,Missing
38279,NaN,2004,10,21,Missing
38280,NaN,2004,10,22,Missing
38281,NaN,2004,10,23,Missing
38282,NaN,2004,10,24,Missing
38283,NaN,2004,10,25,Missing
38284,NaN,2004,10,26,Missing
38285,NaN,2004,10,27,Missing
38286,NaN,2004,10,28,Missing
38287,NaN,2004,10,29,Missing
38288,NaN,2004,10,30,Missing
38289,NaN,2004,10,31,Missing
38290,NaN,2004,11,1,Missing
38291,NaN,2004,11,2,Missing
38292,NaN,2004,11,3,Missing
38293,NaN,2004,11,4,Missing
38294,NaN,2004,11,5,Missing
38295,NaN,2004,11,6,Missing
38296,NaN,2004,11,7,Missing
38297,NaN,2004,11,8,Missing
38298,NaN,2004,11,9,Missing
38299,NaN,2004,11,10,Missing
38300,NaN,2004,11,11,Missing
38301,NaN,2004,11,12,Missing
38302,NaN,2004,11,13,Missing
38303,NaN,2004,11,14,Missing
38304,NaN,2004,11,15,Missing
38305,NaN,2004,11,16,Missing
38306,NaN,2004,11,17,Missing
38307,NaN,2004,11,18,Missing
38308,NaN,2004,11,19,Missing
38309,NaN,2004,11,20,Missing
38310,NaN,2004,11,21,Missing
38311,NaN,2004,11,22,Missing
38312,NaN,2004,11,23,Missing
38313,NaN,2004,11,24,Missing
38314,NaN,2004,11,25,Missing
38315,NaN,2004,11,26,Missing
38316,NaN,2004,11,27,Missing
38317,NaN,2004,11,28,Missing
38318,NaN,2004,11,29,Missing
38319,NaN,2004,11,30,Missing
38320,0.000000,2004,12,1,Missing
38321,0.000000,2004,12,2,Missing
38322,0.000000,2004,12,3,Missing
38323,0.000000,2004,12,4,Missing
38324,0.000000,2004,12,5,Missing
38325,0.000000,2004,12,6,Missing
38326,0.000000,2004,12,7,Missing
38327,0.000000,2004,12,8,Missing
38328,53425.000000,2004,12,9,A
38329,72195.833333,2004,12,10,A
38330,89579.166667,2004,12,11,A
38331,94345.833333,2004,12,12,A
38332,85141.666667,2004,12,13,A
38333,74952.083333,2004,12,14,A
38334,66339.583333,2004,12,15,A
38335,59206.250000,2004,12,16,A
38336,51881.250000,2004,12,17,A
38337,0.000000,2004,12,18,Missing
38338,0.000000,2004,12,19,Missing
38339,0.000000,2004,12,20,Missing
38340,0.000000,2004,12,21,Missing
38341,0.000000,2004,12,22,Missing
38342,0.000000,2004,12,23,Missing
38343,0.000000,2004,12,24,Missing
38344,0.000000,2004,12,25,Missing
38345,0.000000,2004,12,26,Missing
38346,0.000000,2004,12,27,Missing
38347,0.000000,2004,12,28,Missing
38348,0.000000,2004,12,29,Missing
38349,0.000000,2004,12,30,Missing
38350,0.000000,2004,12,31,Missing
38351,NaN,2005,1,1,Missing
38352,NaN,2005,1,2,Missing
38353,NaN,2005,1,3,Missing
38354,NaN,2005,1,4,Missing
38355,NaN,2005,1,5,Missing
38356,NaN,2005,1,6,Missing
38357,NaN,2005,1,7,Missing
38358,NaN,2005,1,8,Missing
38359,NaN,2005,1,9,Missing
38360,NaN,2005,1,10,Missing
38361,NaN,2005,1,11,Missing
38362,NaN,2005,1,12,Missing
38363,NaN,2005,1,13,Missing
38364,NaN,2005,1,14,Missing
38365,NaN,2005,1,15,Missing
38366,NaN,2005,1,16,Missing
38367,NaN,2005,1,17,Missing
38368,NaN,2005,1,18,Missing
38369,NaN,2005,1,19,Missing
38370,NaN,2005,1,20,Missing
38371,NaN,2005,1,21,Missing
38372,NaN,2005,1,22,Missing
38373,NaN,2005,1,23,Missing
38374,NaN,2005,1,24,Missing
38375,NaN,2005,1,25,Missing
38376,NaN,2005,1,26,Missing
38377,NaN,2005,1,27,Missing
38378,NaN,2005,1,28,Missing
38379,NaN,2005,1,29,Missing
38380,NaN,2005,1,30,Missing
38381,NaN,2005,1,31,Missing
38382,NaN,2005,2,1,Missing
38383,NaN,2005,2,2,Missing
38384,NaN,2005,2,3,Missing
38385,NaN,2005,2,4,Missing
38386,NaN,2005,2,5,Missing
38387,NaN,2005,2,6,Missing
38388,NaN,2005,2,7,Missing
38389,NaN,2005,2,8,Missing
38390,NaN,2005,2,9,Missing
38391,NaN,2005,2,10,Missing
38392,NaN,2005,2,11,Missing
38393,NaN,2005,2,12,Missing
38394,NaN,2005,2,13,Missing
38395,NaN,2005,2,14,Missing
38396,NaN,2005,2,15,Missing
38397,NaN,2005,2,16,Missing
38398,NaN,2005,2,17,Missing
38399,NaN,2005,2,18,Missing
38400,NaN,2005,2,19,Missing
38401,NaN,2005,2,20,Missing
38402,NaN,2005,2,21,Missing
38403,NaN,2005,2,22,Missing
38404,NaN,2005,2,23,Missing
38405,NaN,2005,2,24,Missing
38406,NaN,2005,2,25,Missing
38407,NaN,2005,2,26,Missing
38408,NaN,2005,2,27,Missing
38409,NaN,2005,2,28,Missing
38410,NaN,2005,3,1,Missing
38411,NaN,2005,3,2,Missing
38412,NaN,2005,3,3,Missing
38413,NaN,2005,3,4,Missing
38414,NaN,2005,3,5,Missing
38415,NaN,2005,3,6,Missing
38416,NaN,2005,3,7,Missing
