;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 15:14:53 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14187200 SOUTH SANTIAM RIVER NEAR FOSTER, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14187200
;#            TS   parameter     Description
;#        117129       00010     Temperature, water, degrees Celsius
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;# 
;USGS 14187200_temp_SOUTH SANTIAM RIVER NEAR FOSTER, OR_23785717 
day_index,temp_C,Year,Month,Day,Quality
39798,5.945312,2008,12,18,A
39799,5.852577,2008,12,19,A
39800,5.939604,2008,12,20,A
39801,5.439053,2008,12,21,A
39802,5.541727,2008,12,22,A
39803,5.592241,2008,12,23,A
39804,5.515929,2008,12,24,A
39805,5.484375,2008,12,25,A
39806,5.532292,2008,12,26,A
39807,5.484431,2008,12,27,A
39808,5.924260,2008,12,28,A
39809,5.951786,2008,12,29,A
39810,5.617341,2008,12,30,A
39811,5.871739,2008,12,31,A
39812,6.143137,2009,1,1,A
39813,5.956098,2009,1,2,A
39814,5.394054,2009,1,3,A
39815,5.203977,2009,1,4,A
39816,5.583333,2009,1,5,A
39817,6.041758,2009,1,6,A
39818,6.553459,2009,1,7,A
39819,6.659770,2009,1,8,A
39820,5.997802,2009,1,9,A
39821,5.708791,2009,1,10,A
39822,6.219565,2009,1,11,A
39823,6.519459,2009,1,12,A
39824,6.371038,2009,1,13,A
39825,5.992222,2009,1,14,A
39826,5.663128,2009,1,15,A
39827,5.415642,2009,1,16,A
39828,5.333889,2009,1,17,A
39829,5.356140,2009,1,18,A
39830,5.298958,2009,1,19,A
39831,5.238542,2009,1,20,A
39832,5.221875,2009,1,21,A
39833,5.313542,2009,1,22,A
39834,5.321875,2009,1,23,A
39835,5.451042,2009,1,24,A
39836,5.403125,2009,1,25,A
39837,5.195833,2009,1,26,A
39838,4.745143,2009,1,27,A
39839,4.959140,2009,1,28,A
39840,4.951397,2009,1,29,A
39841,4.874146,2009,1,30,A
39842,4.942929,2009,1,31,A
39843,4.803297,2009,2,1,A
39844,4.938043,2009,2,2,A
39845,5.115385,2009,2,3,A
39846,5.198889,2009,2,4,A
39847,5.396111,2009,2,5,A
39848,5.753333,2009,2,6,A
39849,5.846196,2009,2,7,A
39850,5.546927,2009,2,8,A
39851,5.339888,2009,2,9,A
39852,5.048824,2009,2,10,A
39853,5.157988,2009,2,11,A
39854,5.090062,2009,2,12,A
39855,5.165455,2009,2,13,A
39856,5.165294,2009,2,14,A
39857,5.336145,2009,2,15,A
39858,5.286228,2009,2,16,A
39859,5.516292,2009,2,17,A
39860,5.495402,2009,2,18,A
39861,5.503390,2009,2,19,A
39862,5.490173,2009,2,20,A
39863,5.568786,2009,2,21,A
39864,5.871676,2009,2,22,A
39865,6.197576,2009,2,23,A
39866,6.475000,2009,2,24,A
39867,6.557143,2009,2,25,A
39868,5.952439,2009,2,26,A
39869,5.812426,2009,2,27,A
39870,6.085207,2009,2,28,A
39871,6.490000,2009,3,1,A
39872,6.907927,2009,3,2,A
39873,6.722472,2009,3,3,A
39874,6.418994,2009,3,4,A
39875,6.294382,2009,3,5,A
39876,6.260215,2009,3,6,A
39877,6.069022,2009,3,7,A
39878,5.873939,2009,3,8,A
39879,5.634444,2009,3,9,A
39880,5.630939,2009,3,10,A
39881,5.583146,2009,3,11,A
39882,5.585465,2009,3,12,A
39883,5.732558,2009,3,13,A
39884,5.844000,2009,3,14,A
39885,5.936601,2009,3,15,A
39886,5.937356,2009,3,16,A
39887,6.325281,2009,3,17,A
39888,6.628652,2009,3,18,A
39889,6.824719,2009,3,19,A
39890,7.165000,2009,3,20,A
39891,6.968333,2009,3,21,A
39892,6.706358,2009,3,22,A
39893,6.350303,2009,3,23,A
39894,6.704678,2009,3,24,A
39895,6.721192,2009,3,25,A
39896,6.850000,2009,3,26,A
39897,6.959777,2009,3,27,A
39898,7.131579,2009,3,28,A
39899,6.383429,2009,3,29,A
39900,6.316760,2009,3,30,A
39901,6.335429,2009,3,31,A
39902,6.013978,2009,4,1,A
39903,6.155224,2009,4,2,A
39904,5.819492,2009,4,3,A
39905,6.077049,2009,4,4,A
39906,6.523353,2009,4,5,A
39907,6.941040,2009,4,6,A
39908,7.394012,2009,4,7,A
39909,7.292778,2009,4,8,A
39910,7.342077,2009,4,9,A
39911,7.141530,2009,4,10,A
39912,7.183333,2009,4,11,A
39913,7.467232,2009,4,12,A
39914,6.979888,2009,4,13,A
39915,6.531319,2009,4,14,A
39916,6.459444,2009,4,15,A
39917,6.713889,2009,4,16,A
39918,7.226630,2009,4,17,A
39919,7.253757,2009,4,18,A
39920,7.598837,2009,4,19,A
39921,8.103429,2009,4,20,A
39922,8.683815,2009,4,21,A
39923,8.662286,2009,4,22,A
39924,8.148603,2009,4,23,A
39925,7.786517,2009,4,24,A
39926,7.612849,2009,4,25,A
39927,7.182222,2009,4,26,A
39928,7.112849,2009,4,27,A
39929,7.238835,2009,4,28,A
39930,7.482673,2009,4,29,A
39931,7.491429,2009,4,30,A
39932,8.041040,2009,5,1,A
39933,8.655682,2009,5,2,A
39934,8.284337,2009,5,3,A
39935,8.580392,2009,5,4,A
39936,8.504138,2009,5,5,A
39937,8.322368,2009,5,6,A
39938,8.192025,2009,5,7,A
39939,8.268125,2009,5,8,A
39940,8.480606,2009,5,9,A
39941,8.848148,2009,5,10,A
39942,8.926250,2009,5,11,A
39943,8.658282,2009,5,12,A
39944,8.806875,2009,5,13,A
39945,8.530128,2009,5,14,A
39946,9.020261,2009,5,15,A
39947,9.595652,2009,5,16,A
39948,9.935542,2009,5,17,A
39949,10.195783,2009,5,18,A
39950,9.598758,2009,5,19,A
39951,9.274839,2009,5,20,A
39952,9.248765,2009,5,21,A
39953,9.029586,2009,5,22,A
39954,9.208000,2009,5,23,A
39955,9.291429,2009,5,24,A
39956,9.424561,2009,5,25,A
39957,9.545783,2009,5,26,A
39958,9.560920,2009,5,27,A
39959,9.599408,2009,5,28,A
39960,9.960345,2009,5,29,A
39961,10.108333,2009,5,30,A
39962,10.237333,2009,5,31,A
39963,10.199379,2009,6,1,A
39964,10.175573,2009,6,2,A
39965,10.534400,2009,6,3,A
39966,10.877241,2009,6,4,A
39967,10.648824,2009,6,5,A
39968,10.394382,2009,6,6,A
39969,10.435227,2009,6,7,A
39970,10.572674,2009,6,8,A
39971,10.576744,2009,6,9,A
39972,10.572674,2009,6,10,A
39973,10.454237,2009,6,11,A
39974,10.371429,2009,6,12,A
39975,10.403955,2009,6,13,A
39976,10.222674,2009,6,14,A
39977,10.288757,2009,6,15,A
39978,10.129444,2009,6,16,A
39979,10.213514,2009,6,17,A
39980,10.207104,2009,6,18,A
39981,10.165591,2009,6,19,A
39982,10.122222,2009,6,20,A
39983,10.028736,2009,6,21,A
39984,10.130435,2009,6,22,A
39985,10.262857,2009,6,23,A
39986,10.282249,2009,6,24,A
39987,10.284615,2009,6,25,A
39988,10.362360,2009,6,26,A
39989,10.270857,2009,6,27,A
39990,10.406936,2009,6,28,A
39991,10.401170,2009,6,29,A
39992,10.471951,2009,6,30,A
39993,10.494798,2009,7,1,A
39994,10.701786,2009,7,2,A
39995,10.830208,2009,7,3,A
39996,10.787500,2009,7,4,A
39997,10.761458,2009,7,5,A
39998,10.691667,2009,7,6,A
39999,10.833846,2009,7,7,A
40000,10.650568,2009,7,8,A
40001,10.806548,2009,7,9,A
40002,10.773214,2009,7,10,A
40003,10.808485,2009,7,11,A
40004,10.596689,2009,7,12,A
40005,10.755280,2009,7,13,A
40006,10.835948,2009,7,14,A
40007,10.845714,2009,7,15,A
40008,10.983544,2009,7,16,A
40009,10.912667,2009,7,17,A
40010,10.902548,2009,7,18,A
40011,10.914194,2009,7,19,A
40012,10.970476,2009,7,20,A
40013,11.578295,2009,7,21,A
40014,11.850610,2009,7,22,A
40015,11.850279,2009,7,23,A
40016,12.069032,2009,7,24,A
40017,12.042073,2009,7,25,A
40018,12.081250,2009,7,26,A
40019,12.256098,2009,7,27,A
40020,12.113514,2009,7,28,A
40021,11.862937,2009,7,29,A
40022,11.496855,2009,7,30,A
40023,11.522222,2009,7,31,A
40024,11.778740,2009,8,1,A
40025,11.708025,2009,8,2,A
40026,11.665409,2009,8,3,A
40027,11.670139,2009,8,4,A
40028,11.577707,2009,8,5,A
40029,11.442581,2009,8,6,A
40030,11.425309,2009,8,7,A
40031,11.522485,2009,8,8,A
40032,11.609756,2009,8,9,A
40033,11.555152,2009,8,10,A
40034,11.656034,2009,8,11,A
40035,11.585000,2009,8,12,A
40036,11.466456,2009,8,13,A
40037,11.541618,2009,8,14,A
40038,11.392899,2009,8,15,A
40039,11.421384,2009,8,16,A
40040,11.452258,2009,8,17,A
40041,11.461350,2009,8,18,A
40042,11.420000,2009,8,19,A
40043,11.493750,2009,8,20,A
40044,11.186452,2009,8,21,A
40045,11.303727,2009,8,22,A
40046,11.290058,2009,8,23,A
40047,11.286452,2009,8,24,A
40048,11.265806,2009,8,25,A
40049,11.220886,2009,8,26,A
40050,11.340606,2009,8,27,A
40051,11.179518,2009,8,28,A
40052,11.312353,2009,8,29,A
40053,11.233333,2009,8,30,A
40054,11.331098,2009,8,31,A
40055,11.372483,2009,9,1,A
40056,11.360256,2009,9,2,A
40057,11.286458,2009,9,3,A
40058,11.302083,2009,9,4,A
40059,11.269792,2009,9,5,A
40060,11.357732,2009,9,6,A
40061,11.261458,2009,9,7,A
40062,11.301042,2009,9,8,A
40063,11.408333,2009,9,9,A
40064,11.498958,2009,9,10,A
40065,11.425000,2009,9,11,A
40066,11.537500,2009,9,12,A
40067,11.465625,2009,9,13,A
40068,11.357292,2009,9,14,A
40069,11.407292,2009,9,15,A
40070,11.422917,2009,9,16,A
40071,11.374227,2009,9,17,A
40072,11.345833,2009,9,18,A
40073,11.329167,2009,9,19,A
40074,11.315464,2009,9,20,A
40075,11.217708,2009,9,21,A
40076,11.351515,2009,9,22,A
40077,11.263576,2009,9,23,A
40078,11.273418,2009,9,24,A
40079,11.235849,2009,9,25,A
40080,11.238562,2009,9,26,A
40081,11.354321,2009,9,27,A
40082,11.271318,2009,9,28,A
40083,11.455208,2009,9,29,A
40084,11.356250,2009,9,30,A
40085,11.390625,2009,10,1,A
40086,11.412258,2009,10,2,A
40087,11.334532,2009,10,3,A
40088,11.285333,2009,10,4,A
40089,11.242208,2009,10,5,A
40090,11.624516,2009,10,6,A
40091,11.388591,2009,10,7,A
40092,11.430719,2009,10,8,A
40093,11.335417,2009,10,9,A
40094,11.384828,2009,10,10,A
40095,11.252778,2009,10,11,A
40096,11.314493,2009,10,12,A
40097,11.966906,2009,10,13,A
40098,11.559873,2009,10,14,A
40099,11.856790,2009,10,15,A
40100,11.810241,2009,10,16,A
40101,11.554321,2009,10,17,A
40102,11.606211,2009,10,18,A
40103,11.446328,2009,10,19,A
40104,11.510920,2009,10,20,A
40105,11.475595,2009,10,21,A
40106,11.344944,2009,10,22,A
40107,11.505114,2009,10,23,A
40108,11.062500,2009,10,24,A
