;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 15:25:03 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14211010 CLACKAMAS RIVER NEAR OREGON CITY, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14211010
;#            TS   parameter     Description
;#        171448       00010     Temperature, water, degrees Celsius
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;# 
;USGS 14211010_temp_CLACKAMAS RIVER NEAR OREGON CITY, OR_23809000 
day_index,temp_C,Year,Month,Day,Quality
39455,5.641667,2008,1,10,A
39456,5.683333,2008,1,11,A
39457,5.958333,2008,1,12,A
39458,5.906250,2008,1,13,A
39459,5.668750,2008,1,14,A
39460,5.191667,2008,1,15,A
39461,4.779167,2008,1,16,A
39462,4.343750,2008,1,17,A
39463,4.460417,2008,1,18,A
39464,4.225000,2008,1,19,A
39465,4.447917,2008,1,20,A
39466,3.518750,2008,1,21,A
39467,2.700000,2008,1,22,A
39468,2.654167,2008,1,23,A
39469,2.197917,2008,1,24,A
39470,1.827083,2008,1,25,A
39471,1.868750,2008,1,26,A
39472,2.370833,2008,1,27,A
39473,2.929167,2008,1,28,A
39474,3.385417,2008,1,29,A
39475,3.470833,2008,1,30,A
39476,4.262500,2008,1,31,A
39477,4.441667,2008,2,1,A
39478,4.360417,2008,2,2,A
39479,4.741667,2008,2,3,A
39480,4.558333,2008,2,4,A
39481,4.722917,2008,2,5,A
39482,4.597917,2008,2,6,A
39483,5.152083,2008,2,7,A
39484,5.264583,2008,2,8,A
39485,5.779167,2008,2,9,A
39486,5.779167,2008,2,10,A
39487,5.591667,2008,2,11,A
39488,5.525000,2008,2,12,A
39489,5.627273,2008,2,13,A
39490,5.481250,2008,2,14,A
39491,5.360417,2008,2,15,A
39492,5.637500,2008,2,16,A
39493,5.333333,2008,2,17,A
39494,5.387500,2008,2,18,A
39495,5.252083,2008,2,19,A
39496,5.672917,2008,2,20,A
39497,5.429167,2008,2,21,A
39498,5.762500,2008,2,22,A
39499,5.883333,2008,2,23,A
39500,6.127083,2008,2,24,A
39501,6.316667,2008,2,25,A
39502,5.881250,2008,2,26,A
39503,5.987500,2008,2,27,A
39504,6.187500,2008,2,28,A
39505,6.452083,2008,2,29,A
39506,6.177083,2008,3,1,A
39507,5.997917,2008,3,2,A
39508,5.552083,2008,3,3,A
39509,5.602083,2008,3,4,A
39510,5.622917,2008,3,5,A
39511,5.427083,2008,3,6,A
39512,5.516667,2008,3,7,A
39513,6.077083,2008,3,8,A
39514,6.091304,2008,3,9,A
39515,6.679070,2008,3,10,A
39516,6.766667,2008,3,11,A
39517,6.250000,2008,3,12,A
39518,6.695833,2008,3,13,A
39519,6.462500,2008,3,14,A
39520,6.427083,2008,3,15,A
39521,6.260417,2008,3,16,A
39522,6.170833,2008,3,17,A
39523,6.729167,2008,3,18,A
39524,6.289583,2008,3,19,A
39525,6.304167,2008,3,20,A
39526,5.979167,2008,3,21,A
39527,6.129167,2008,3,22,A
39528,6.333333,2008,3,23,A
39529,6.200000,2008,3,24,A
39530,6.108333,2008,3,25,A
39531,6.020833,2008,3,26,A
39532,6.004167,2008,3,27,A
39533,5.910417,2008,3,28,A
39534,5.581250,2008,3,29,A
39535,5.479167,2008,3,30,A
39536,5.639583,2008,3,31,A
39537,5.922917,2008,4,1,A
39538,6.214583,2008,4,2,A
39539,6.460417,2008,4,3,A
39540,6.504167,2008,4,4,A
39541,6.850000,2008,4,5,A
39542,7.256250,2008,4,6,A
39543,7.091667,2008,4,7,A
39544,7.050000,2008,4,8,A
39545,7.262500,2008,4,9,A
39546,7.520833,2008,4,10,A
39547,7.834091,2008,4,11,A
39548,8.650000,2008,4,12,A
39549,8.910417,2008,4,13,A
39550,8.114583,2008,4,14,A
39551,7.314583,2008,4,15,A
39552,7.106250,2008,4,16,A
39553,7.125000,2008,4,17,A
39554,6.937500,2008,4,18,A
39555,7.020833,2008,4,19,A
39556,6.825000,2008,4,20,A
39557,6.433333,2008,4,21,A
39558,6.268750,2008,4,22,A
39559,6.616667,2008,4,23,A
39560,6.897917,2008,4,24,A
39561,7.395455,2008,4,25,A
39562,7.975000,2008,4,26,A
39563,8.685417,2008,4,27,A
39564,8.787500,2008,4,28,A
39565,8.229167,2008,4,29,A
39566,7.814583,2008,4,30,A
39567,7.497917,2008,5,1,A
39568,7.929167,2008,5,2,A
39569,8.108333,2008,5,3,A
39570,8.654167,2008,5,4,A
39571,8.991667,2008,5,5,A
39572,8.645833,2008,5,6,A
39573,8.114583,2008,5,7,A
39574,7.745833,2008,5,8,A
39575,8.008333,2008,5,9,A
39576,7.981250,2008,5,10,A
39577,8.181250,2008,5,11,A
39578,8.068750,2008,5,12,A
39579,7.781250,2008,5,13,A
39580,8.195833,2008,5,14,A
39581,8.493750,2008,5,15,A
39582,9.106250,2008,5,16,A
39583,9.170833,2008,5,17,A
39584,8.560417,2008,5,18,A
39585,8.354167,2008,5,19,A
39586,8.043750,2008,5,20,A
39587,7.310417,2008,5,21,A
39588,6.495833,2008,5,22,A
39589,6.385417,2008,5,23,A
39590,7.339583,2008,5,24,A
39591,7.862500,2008,5,25,A
39592,8.289583,2008,5,26,A
39593,8.372917,2008,5,27,A
39594,7.960000,2008,5,28,A
39595,8.308333,2008,5,29,A
39596,8.620833,2008,5,30,A
39597,9.054167,2008,5,31,A
39598,9.039583,2008,6,1,A
39599,9.314583,2008,6,2,A
39600,9.341667,2008,6,3,A
39601,9.006250,2008,6,4,A
39602,8.070833,2008,6,5,A
39603,7.918750,2008,6,6,A
39604,7.872917,2008,6,7,A
39605,8.483333,2008,6,8,A
39606,8.720833,2008,6,9,A
39607,8.668750,2008,6,10,A
39608,8.402083,2008,6,11,A
39609,8.404167,2008,6,12,A
39610,9.316667,2008,6,13,A
39611,10.181250,2008,6,14,A
39612,10.597917,2008,6,15,A
39613,10.954167,2008,6,16,A
39614,10.808333,2008,6,17,A
39615,10.902083,2008,6,18,A
39616,11.289583,2008,6,19,A
39617,11.764583,2008,6,20,A
39618,11.729167,2008,6,21,A
39619,11.791667,2008,6,22,A
39620,11.468750,2008,6,23,A
39621,11.983333,2008,6,24,A
39622,12.427083,2008,6,25,A
39623,12.195833,2008,6,26,A
39624,13.010417,2008,6,27,A
39625,13.964583,2008,6,28,A
39626,14.027083,2008,6,29,A
39627,14.506250,2008,6,30,A
39628,14.747917,2008,7,1,A
39629,14.890909,2008,7,2,A
39630,15.027083,2008,7,3,A
39631,14.679167,2008,7,4,A
39632,14.443750,2008,7,5,A
39633,14.850000,2008,7,6,A
39634,14.954167,2008,7,7,A
39635,15.652083,2008,7,8,A
39636,16.320833,2008,7,9,A
39637,16.352083,2008,7,10,A
39638,16.204167,2008,7,11,A
39639,16.833333,2008,7,12,A
39640,17.500000,2008,7,13,A
39641,17.616667,2008,7,14,A
39642,17.781250,2008,7,15,A
39643,17.885417,2008,7,16,A
39644,17.739583,2008,7,17,A
39645,17.454167,2008,7,18,A
39646,17.339583,2008,7,19,A
39647,17.902083,2008,7,20,A
39648,18.170833,2008,7,21,A
39649,16.922917,2008,7,22,A
39650,16.535417,2008,7,23,A
39651,17.010417,2008,7,24,A
39652,17.866667,2008,7,25,A
39653,17.854167,2008,7,26,A
39654,17.806250,2008,7,27,A
39655,17.475000,2008,7,28,A
39656,16.920833,2008,7,29,A
39657,17.139583,2008,7,30,A
39658,17.081250,2008,7,31,A
39659,17.316667,2008,8,1,A
39660,16.658333,2008,8,2,A
39661,15.904167,2008,8,3,A
39662,16.950000,2008,8,4,A
39663,18.058333,2008,8,5,A
39664,17.704167,2008,8,6,A
39665,17.706250,2008,8,7,A
39666,17.518750,2008,8,8,A
39667,17.266667,2008,8,9,A
39668,17.429167,2008,8,10,A
39669,18.339583,2008,8,11,A
39670,18.797917,2008,8,12,A
39671,19.010417,2008,8,13,A
39672,19.516667,2008,8,14,A
39673,20.087500,2008,8,15,A
39674,20.535417,2008,8,16,A
39675,20.222917,2008,8,17,A
39676,18.535417,2008,8,18,A
39677,17.927083,2008,8,19,A
39678,17.766667,2008,8,20,A
39679,17.204167,2008,8,21,A
39680,17.093750,2008,8,22,A
39681,18.014583,2008,8,23,A
39682,17.947917,2008,8,24,A
39683,17.550000,2008,8,25,A
39684,17.364583,2008,8,26,A
39685,17.229167,2008,8,27,A
39686,17.288636,2008,8,28,A
39687,18.281250,2008,8,29,A
39688,17.191667,2008,8,30,A
39689,15.575000,2008,8,31,A
39690,15.481250,2008,9,1,A
39691,15.685417,2008,9,2,A
39692,15.741667,2008,9,3,A
39693,15.810417,2008,9,4,A
39694,15.939583,2008,9,5,A
39695,16.208333,2008,9,6,A
39696,16.145833,2008,9,7,A
39697,16.206250,2008,9,8,A
39698,0.000000,2008,9,9,Missing
39699,0.000000,2008,9,10,Missing
39700,0.000000,2008,9,11,Missing
39701,0.000000,2008,9,12,Missing
39702,0.000000,2008,9,13,Missing
39703,0.000000,2008,9,14,Missing
39704,0.000000,2008,9,15,Missing
39705,0.000000,2008,9,16,Missing
39706,0.000000,2008,9,17,Missing
39707,14.927083,2008,9,18,A
39708,14.564583,2008,9,19,A
39709,14.275000,2008,9,20,A
39710,14.172917,2008,9,21,A
39711,14.184091,2008,9,22,A
39712,13.550000,2008,9,23,A
39713,13.547917,2008,9,24,A
39714,13.833333,2008,9,25,A
39715,13.258333,2008,9,26,A
39716,13.506250,2008,9,27,A
39717,13.539583,2008,9,28,A
39718,13.960417,2008,9,29,A
39719,13.989583,2008,9,30,A
39720,13.577083,2008,10,1,A
39721,13.633333,2008,10,2,A
39722,13.416667,2008,10,3,A
39723,13.270833,2008,10,4,A
39724,12.681250,2008,10,5,A
39725,12.910417,2008,10,6,A
39726,13.060417,2008,10,7,A
39727,11.945833,2008,10,8,A
39728,11.239583,2008,10,9,A
39729,11.164583,2008,10,10,A
39730,10.714583,2008,10,11,A
39731,10.797917,2008,10,12,A
39732,11.077083,2008,10,13,A
39733,11.262500,2008,10,14,A
39734,10.079545,2008,10,15,A
39735,10.395833,2008,10,16,A
39736,10.531250,2008,10,17,A
39737,11.164583,2008,10,18,A
39738,9.960417,2008,10,19,A
39739,10.416667,2008,10,20,A
39740,10.002083,2008,10,21,A
39741,9.910417,2008,10,22,A
39742,9.472917,2008,10,23,A
39743,9.287500,2008,10,24,A
39744,9.664583,2008,10,25,A
39745,9.275000,2008,10,26,A
39746,9.666667,2008,10,27,A
39747,9.433333,2008,10,28,A
39748,9.858333,2008,10,29,A
39749,9.802083,2008,10,30,A
39750,9.868750,2008,10,31,A
39751,10.027083,2008,11,1,A
39752,10.144000,2008,11,2,A
39753,9.479167,2008,11,3,A
39754,9.229167,2008,11,4,A
39755,8.648889,2008,11,5,A
39756,9.141667,2008,11,6,A
39757,9.118750,2008,11,7,A
39758,9.154167,2008,11,8,A
39759,9.077083,2008,11,9,A
39760,9.158333,2008,11,10,A
39761,9.068750,2008,11,11,A
39762,9.745833,2008,11,12,A
39763,9.868750,2008,11,13,A
39764,9.085417,2008,11,14,A
39765,8.364583,2008,11,15,A
39766,8.027083,2008,11,16,A
39767,7.970833,2008,11,17,A
39768,8.054167,2008,11,18,A
39769,8.350000,2008,11,19,A
39770,8.002083,2008,11,20,A
39771,7.604167,2008,11,21,A
39772,7.860417,2008,11,22,A
39773,7.062500,2008,11,23,A
39774,6.460417,2008,11,24,A
39775,6.427083,2008,11,25,A
39776,6.833333,2008,11,26,A
39777,5.972917,2008,11,27,A
39778,6.521277,2008,11,28,A
39779,7.158333,2008,11,29,A
39780,7.131250,2008,11,30,A
39781,7.266667,2008,12,1,A
39782,7.537500,2008,12,2,A
39783,7.354167,2008,12,3,A
39784,6.422917,2008,12,4,A
39785,5.979167,2008,12,5,A
39786,5.906250,2008,12,6,A
39787,6.268750,2008,12,7,A
39788,6.260417,2008,12,8,A
39789,5.425000,2008,12,9,A
39790,5.670833,2008,12,10,A
39791,6.081250,2008,12,11,A
39792,5.560417,2008,12,12,A
39793,5.227083,2008,12,13,A
39794,4.450000,2008,12,14,A
39795,2.785417,2008,12,15,A
39796,2.072917,2008,12,16,A
39797,2.120833,2008,12,17,A
39798,2.662500,2008,12,18,A
39799,2.660417,2008,12,19,A
39800,2.118750,2008,12,20,A
39801,0.756250,2008,12,21,A
39802,0.264583,2008,12,22,A
39803,0.881250,2008,12,23,A
39804,1.397917,2008,12,24,A
39805,1.729167,2008,12,25,A
39806,2.010417,2008,12,26,A
39807,2.843750,2008,12,27,A
39808,3.372917,2008,12,28,A
39809,3.768750,2008,12,29,A
39810,4.593750,2008,12,30,A
39811,5.108333,2008,12,31,A
39812,5.654167,2009,1,1,A
39813,5.216667,2009,1,2,A
39814,5.002083,2009,1,3,A
39815,4.437500,2009,1,4,A
39816,4.772917,2009,1,5,A
39817,5.193750,2009,1,6,A
39818,6.381250,2009,1,7,A
39819,6.472727,2009,1,8,A
39820,5.681250,2009,1,9,A
39821,5.052083,2009,1,10,A
39822,5.331250,2009,1,11,A
39823,5.851064,2009,1,12,A
39824,5.985417,2009,1,13,A
39825,5.677083,2009,1,14,A
39826,5.052083,2009,1,15,A
39827,4.483333,2009,1,16,A
39828,4.135417,2009,1,17,A
39829,4.154167,2009,1,18,A
39830,3.997917,2009,1,19,A
39831,3.641667,2009,1,20,A
39832,3.152083,2009,1,21,A
39833,3.262500,2009,1,22,A
39834,3.387500,2009,1,23,A
39835,3.570833,2009,1,24,A
39836,3.695833,2009,1,25,A
39837,3.322917,2009,1,26,A
39838,3.050000,2009,1,27,A
39839,3.958333,2009,1,28,A
39840,3.447917,2009,1,29,A
39841,3.154167,2009,1,30,A
39842,3.562500,2009,1,31,A
39843,3.320833,2009,2,1,A
39844,3.450000,2009,2,2,A
39845,3.487500,2009,2,3,A
39846,3.735417,2009,2,4,A
39847,3.772917,2009,2,5,A
39848,4.108333,2009,2,6,A
39849,4.714583,2009,2,7,A
39850,4.100000,2009,2,8,A
39851,4.266667,2009,2,9,A
39852,4.291667,2009,2,10,A
39853,4.420833,2009,2,11,A
39854,4.007143,2009,2,12,A
39855,4.182979,2009,2,13,A
39856,3.662500,2009,2,14,A
39857,3.858333,2009,2,15,A
39858,4.031250,2009,2,16,A
39859,4.425000,2009,2,17,A
39860,4.364583,2009,2,18,A
39861,4.385417,2009,2,19,A
39862,4.572917,2009,2,20,A
39863,4.731250,2009,2,21,A
39864,5.191667,2009,2,22,A
39865,5.350000,2009,2,23,A
39866,5.414583,2009,2,24,A
39867,5.535417,2009,2,25,A
39868,5.025000,2009,2,26,A
39869,4.781250,2009,2,27,A
39870,4.606250,2009,2,28,A
39871,4.991667,2009,3,1,A
39872,5.354167,2009,3,2,A
39873,5.462500,2009,3,3,A
39874,5.858333,2009,3,4,A
39875,5.983333,2009,3,5,A
39876,5.793750,2009,3,6,A
39877,5.325000,2009,3,7,A
39878,5.371739,2009,3,8,A
39879,5.022917,2009,3,9,A
39880,4.479167,2009,3,10,A
39881,4.456250,2009,3,11,A
39882,4.383333,2009,3,12,A
39883,4.756250,2009,3,13,A
39884,5.206250,2009,3,14,A
39885,5.339583,2009,3,15,A
39886,5.072917,2009,3,16,A
39887,5.245833,2009,3,17,A
39888,5.720833,2009,3,18,A
39889,5.941667,2009,3,19,A
39890,6.620833,2009,3,20,A
39891,0.000000,2009,3,21,Missing
39892,0.000000,2009,3,22,Missing
39893,0.000000,2009,3,23,Missing
39894,6.483333,2009,3,24,A
39895,6.366667,2009,3,25,A
39896,6.250000,2009,3,26,A
39897,6.447917,2009,3,27,A
39898,6.629167,2009,3,28,A
39899,6.275000,2009,3,29,A
39900,5.977083,2009,3,30,A
39901,5.825000,2009,3,31,A
39902,5.556250,2009,4,1,A
39903,6.212500,2009,4,2,A
39904,5.972917,2009,4,3,A
39905,6.404167,2009,4,4,A
39906,6.956250,2009,4,5,A
39907,7.531250,2009,4,6,A
39908,7.668750,2009,4,7,A
39909,7.785417,2009,4,8,A
39910,7.733333,2009,4,9,A
39911,7.645833,2009,4,10,A
39912,7.387500,2009,4,11,A
39913,7.350000,2009,4,12,A
39914,7.133333,2009,4,13,A
39915,6.577083,2009,4,14,A
39916,5.954167,2009,4,15,A
39917,6.222917,2009,4,16,A
39918,6.910417,2009,4,17,A
39919,7.533333,2009,4,18,A
39920,8.281250,2009,4,19,A
39921,8.931250,2009,4,20,A
39922,9.135417,2009,4,21,A
39923,8.691667,2009,4,22,A
39924,7.885417,2009,4,23,A
39925,7.937500,2009,4,24,A
39926,7.256250,2009,4,25,A
39927,7.700000,2009,4,26,A
39928,7.525000,2009,4,27,A
39929,7.483333,2009,4,28,A
39930,8.064583,2009,4,29,A
39931,8.260417,2009,4,30,A
39932,8.685417,2009,5,1,A
39933,9.181250,2009,5,2,A
39934,9.102083,2009,5,3,A
39935,8.660417,2009,5,4,A
39936,8.322917,2009,5,5,A
39937,7.495833,2009,5,6,A
39938,7.335417,2009,5,7,A
39939,7.715556,2009,5,8,A
39940,8.177083,2009,5,9,A
39941,8.697917,2009,5,10,A
39942,9.239583,2009,5,11,A
39943,9.045833,2009,5,12,A
39944,8.354167,2009,5,13,A
39945,8.327083,2009,5,14,A
39946,8.402083,2009,5,15,A
39947,9.414583,2009,5,16,A
39948,10.031250,2009,5,17,A
39949,10.816667,2009,5,18,A
39950,10.670833,2009,5,19,A
39951,10.179167,2009,5,20,A
39952,9.847917,2009,5,21,A
39953,10.385417,2009,5,22,A
39954,10.772917,2009,5,23,A
39955,11.270833,2009,5,24,A
39956,11.533333,2009,5,25,A
39957,11.583333,2009,5,26,A
39958,12.037500,2009,5,27,A
39959,12.372917,2009,5,28,A
39960,13.058333,2009,5,29,A
39961,13.436957,2009,5,30,A
39962,13.866667,2009,5,31,A
39963,14.000000,2009,6,1,A
39964,13.285417,2009,6,2,A
39965,13.870833,2009,6,3,A
39966,13.675000,2009,6,4,A
39967,12.989583,2009,6,5,A
39968,12.972917,2009,6,6,A
39969,12.847917,2009,6,7,A
39970,13.143750,2009,6,8,A
39971,13.675000,2009,6,9,A
39972,13.553333,2009,6,10,A
39973,13.379167,2009,6,11,A
39974,14.006250,2009,6,12,A
39975,13.791667,2009,6,13,A
39976,13.535417,2009,6,14,A
39977,14.577083,2009,6,15,A
39978,14.685417,2009,6,16,A
39979,14.902083,2009,6,17,A
39980,15.538298,2009,6,18,A
39981,15.597917,2009,6,19,A
39982,14.795833,2009,6,20,A
39983,14.289583,2009,6,21,A
39984,14.762500,2009,6,22,A
39985,15.333333,2009,6,23,A
39986,15.900000,2009,6,24,A
39987,15.479167,2009,6,25,A
39988,15.493750,2009,6,26,A
39989,16.189583,2009,6,27,A
39990,16.847917,2009,6,28,A
39991,16.858333,2009,6,29,A
39992,16.875000,2009,6,30,A
39993,17.229167,2009,7,1,A
39994,17.837500,2009,7,2,A
39995,18.566667,2009,7,3,A
39996,18.935417,2009,7,4,A
39997,18.808333,2009,7,5,A
39998,17.418750,2009,7,6,A
39999,17.383333,2009,7,7,A
40000,17.097917,2009,7,8,A
40001,17.106250,2009,7,9,A
40002,17.900000,2009,7,10,A
40003,17.958333,2009,7,11,A
40004,16.729167,2009,7,12,A
40005,16.185417,2009,7,13,A
40006,17.138298,2009,7,14,A
40007,18.341667,2009,7,15,A
40008,18.937500,2009,7,16,A
40009,19.410417,2009,7,17,A
40010,19.779167,2009,7,18,A
40011,19.547917,2009,7,19,A
40012,19.783333,2009,7,20,A
40013,20.404167,2009,7,21,A
40014,20.370833,2009,7,22,A
40015,19.475000,2009,7,23,A
40016,19.258333,2009,7,24,A
40017,20.175000,2009,7,25,A
40018,21.143750,2009,7,26,A
40019,21.927083,2009,7,27,A
40020,22.437500,2009,7,28,A
40021,22.735417,2009,7,29,A
40022,22.818182,2009,7,30,A
40023,22.493182,2009,7,31,A
40024,22.412500,2009,8,1,A
40025,22.179167,2009,8,2,A
40026,22.239583,2009,8,3,A
40027,21.716667,2009,8,4,A
40028,21.025000,2009,8,5,A
40029,19.858333,2009,8,6,A
40030,18.460417,2009,8,7,A
40031,18.785417,2009,8,8,A
40032,19.693750,2009,8,9,A
40033,19.525000,2009,8,10,A
40034,19.795833,2009,8,11,A
40035,19.818750,2009,8,12,A
40036,18.989583,2009,8,13,A
40037,17.914583,2009,8,14,A
40038,17.450000,2009,8,15,A
40039,17.566667,2009,8,16,A
40040,18.581250,2009,8,17,A
40041,19.339583,2009,8,18,A
40042,19.658333,2009,8,19,A
40043,19.827083,2009,8,20,A
40044,18.868750,2009,8,21,A
40045,18.629167,2009,8,22,A
40046,18.316667,2009,8,23,A
40047,17.877083,2009,8,24,A
40048,17.979167,2009,8,25,A
40049,17.814583,2009,8,26,A
40050,18.720833,2009,8,27,A
40051,18.438298,2009,8,28,A
40052,17.850000,2009,8,29,A
40053,17.747917,2009,8,30,A
40054,17.962500,2009,8,31,A
40055,17.837500,2009,9,1,A
40056,17.906250,2009,9,2,A
40057,18.243750,2009,9,3,A
40058,17.662500,2009,9,4,A
40059,17.316667,2009,9,5,A
40060,16.791667,2009,9,6,A
40061,16.577083,2009,9,7,A
40062,16.281250,2009,9,8,A
40063,16.670833,2009,9,9,A
40064,17.392500,2009,9,10,A
40065,17.470833,2009,9,11,A
40066,17.675000,2009,9,12,A
40067,17.452083,2009,9,13,A
40068,0.000000,2009,9,14,Missing
40069,0.000000,2009,9,15,Missing
40070,0.000000,2009,9,16,Missing
40071,0.000000,2009,9,17,Missing
40072,0.000000,2009,9,18,Missing
40073,0.000000,2009,9,19,Missing
40074,0.000000,2009,9,20,Missing
40075,0.000000,2009,9,21,Missing
40076,0.000000,2009,9,22,Missing
40077,0.000000,2009,9,23,Missing
40078,0.000000,2009,9,24,Missing
40079,15.041667,2009,9,25,A
40080,15.108333,2009,9,26,A
40081,14.852083,2009,9,27,A
40082,14.283333,2009,9,28,A
40083,13.570833,2009,9,29,A
40084,13.243750,2009,9,30,A
40085,13.427083,2009,10,1,A
40086,13.239583,2009,10,2,A
40087,12.204167,2009,10,3,A
40088,11.743750,2009,10,4,A
40089,11.535417,2009,10,5,A
40090,11.418750,2009,10,6,A
40091,11.754167,2009,10,7,A
40092,11.629167,2009,10,8,A
40093,11.395833,2009,10,9,A
40094,10.914583,2009,10,10,A
40095,9.958333,2009,10,11,A
40096,9.879167,2009,10,12,A
40097,9.741667,2009,10,13,A
40098,10.495833,2009,10,14,A
40099,10.516667,2009,10,15,A
40100,10.852083,2009,10,16,A
40101,11.050000,2009,10,17,A
40102,11.070833,2009,10,18,A
40103,11.091667,2009,10,19,A
40104,10.818750,2009,10,20,A
40105,10.800000,2009,10,21,A
40106,10.870833,2009,10,22,A
