# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-20 16:50:25 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14157500 COAST FORK WILLAMETTE RIVER NEAR GOSHEN, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14157500
#            TS   parameter     statistic     Description
#        113722       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113722_00060_00003	113722_00060_00003_cd
USGS	14157500	2010-05-09	1030	A
USGS	14157500	2010-05-10	1030	A
USGS	14157500	2010-05-11	1070	A
USGS	14157500	2010-05-12	1020	A
USGS	14157500	2010-05-13	983	A
USGS	14157500	2010-05-14	950	A
USGS	14157500	2010-05-15	920	A
USGS	14157500	2010-05-16	846	A
USGS	14157500	2010-05-17	789	A
USGS	14157500	2010-05-18	864	A
USGS	14157500	2010-05-19	1040	A
USGS	14157500	2010-05-20	1500	A
USGS	14157500	2010-05-21	1770	A
USGS	14157500	2010-05-22	1950	A
USGS	14157500	2010-05-23	2460	A
USGS	14157500	2010-05-24	2340	A
USGS	14157500	2010-05-25	1900	A
USGS	14157500	2010-05-26	2300	A
USGS	14157500	2010-05-27	2910	A
USGS	14157500	2010-05-28	2900	A
USGS	14157500	2010-05-29	2180	A
USGS	14157500	2010-05-30	1520	A
USGS	14157500	2010-05-31	1540	A
USGS	14157500	2010-06-01	1700	A
USGS	14157500	2010-06-02	3000	A
USGS	14157500	2010-06-03	7760	A
USGS	14157500	2010-06-04	10300	A
USGS	14157500	2010-06-05	9190	A
USGS	14157500	2010-06-06	6030	A
USGS	14157500	2010-06-07	3650	A
USGS	14157500	2010-06-08	2490	A
USGS	14157500	2010-06-09	2370	A
USGS	14157500	2010-06-10	2450	A
USGS	14157500	2010-06-11	3370	A
USGS	14157500	2010-06-12	2950	A
USGS	14157500	2010-06-13	2230	A
USGS	14157500	2010-06-14	1930	A
USGS	14157500	2010-06-15	1650	A
USGS	14157500	2010-06-16	1450	A
USGS	14157500	2010-06-17	1310	A
USGS	14157500	2010-06-18	1130	A
USGS	14157500	2010-06-19	923	A
USGS	14157500	2010-06-20	896	A
USGS	14157500	2010-06-21	765	A
USGS	14157500	2010-06-22	650	A
USGS	14157500	2010-06-23	585	A
USGS	14157500	2010-06-24	551	A
USGS	14157500	2010-06-25	489	A
USGS	14157500	2010-06-26	432	A
USGS	14157500	2010-06-27	412	A
USGS	14157500	2010-06-28	441	A
USGS	14157500	2010-06-29	450	A
USGS	14157500	2010-06-30	451	A
USGS	14157500	2010-07-01	414	A
USGS	14157500	2010-07-02	314	A
USGS	14157500	2010-07-03	312	A
USGS	14157500	2010-07-04	320	A
USGS	14157500	2010-07-05	312	A
USGS	14157500	2010-07-06	306	A
USGS	14157500	2010-07-07	300	A
USGS	14157500	2010-07-08	291	A
USGS	14157500	2010-07-09	283	A
USGS	14157500	2010-07-10	267	A
USGS	14157500	2010-07-11	259	A
USGS	14157500	2010-07-12	251	A
USGS	14157500	2010-07-13	239	A
USGS	14157500	2010-07-14	228	A
USGS	14157500	2010-07-15	221	A
USGS	14157500	2010-07-16	215	A
USGS	14157500	2010-07-17	206	A
USGS	14157500	2010-07-18	199	A
USGS	14157500	2010-07-19	193	A
USGS	14157500	2010-07-20	190	A
USGS	14157500	2010-07-21	186	A
USGS	14157500	2010-07-22	184	A
USGS	14157500	2010-07-23	181	A
USGS	14157500	2010-07-24	179	A
USGS	14157500	2010-07-25	177	A
USGS	14157500	2010-07-26	175	A
USGS	14157500	2010-07-27	173	A
USGS	14157500	2010-07-28	173	A
USGS	14157500	2010-07-29	171	A
USGS	14157500	2010-07-30	170	A
USGS	14157500	2010-07-31	170	A
USGS	14157500	2010-08-01	170	A
USGS	14157500	2010-08-02	165	A
USGS	14157500	2010-08-03	158	A
USGS	14157500	2010-08-04	155	A
USGS	14157500	2010-08-05	155	A
USGS	14157500	2010-08-06	154	A
USGS	14157500	2010-08-07	154	A
USGS	14157500	2010-08-08	156	A
USGS	14157500	2010-08-09	155	A
USGS	14157500	2010-08-10	156	A
USGS	14157500	2010-08-11	153	A
USGS	14157500	2010-08-12	149	A
USGS	14157500	2010-08-13	150	A
USGS	14157500	2010-08-14	149	A
USGS	14157500	2010-08-15	148	A
USGS	14157500	2010-08-16	147	A
USGS	14157500	2010-08-17	144	A
USGS	14157500	2010-08-18	144	A
USGS	14157500	2010-08-19	144	A
USGS	14157500	2010-08-20	145	A
USGS	14157500	2010-08-21	146	A
USGS	14157500	2010-08-22	145	A
USGS	14157500	2010-08-23	145	A
USGS	14157500	2010-08-24	398	A
USGS	14157500	2010-08-25	423	A
USGS	14157500	2010-08-26	424	A
USGS	14157500	2010-08-27	451	A
USGS	14157500	2010-08-28	526	A
USGS	14157500	2010-08-29	531	A
USGS	14157500	2010-08-30	548	A
USGS	14157500	2010-08-31	553	A
USGS	14157500	2010-09-01	551	A
USGS	14157500	2010-09-02	547	A
USGS	14157500	2010-09-03	540	A
USGS	14157500	2010-09-04	535	A
USGS	14157500	2010-09-05	534	A
USGS	14157500	2010-09-06	532	A
USGS	14157500	2010-09-07	539	A
USGS	14157500	2010-09-08	550	A
USGS	14157500	2010-09-09	552	A
USGS	14157500	2010-09-10	554	A
USGS	14157500	2010-09-11	543	A
USGS	14157500	2010-09-12	536	A
USGS	14157500	2010-09-13	536	A
USGS	14157500	2010-09-14	532	A
USGS	14157500	2010-09-15	530	A
USGS	14157500	2010-09-16	528	A
USGS	14157500	2010-09-17	538	A
USGS	14157500	2010-09-18	700	A:e
USGS	14157500	2010-09-19	950	A:e
USGS	14157500	2010-09-20	1100	A:e
USGS	14157500	2010-09-21	950	A:e
USGS	14157500	2010-09-22	995	A
USGS	14157500	2010-09-23	1020	A
USGS	14157500	2010-09-24	1010	A
USGS	14157500	2010-09-25	999	A
USGS	14157500	2010-09-26	997	A
USGS	14157500	2010-09-27	1060	A
USGS	14157500	2010-09-28	1050	A
USGS	14157500	2010-09-29	1040	A
USGS	14157500	2010-09-30	1030	A
USGS	14157500	2010-10-01	994	A
USGS	14157500	2010-10-02	985	A
USGS	14157500	2010-10-03	977	A
USGS	14157500	2010-10-04	971	A
USGS	14157500	2010-10-05	961	A
USGS	14157500	2010-10-06	948	A
USGS	14157500	2010-10-07	949	A
USGS	14157500	2010-10-08	959	A
USGS	14157500	2010-10-09	957	A
USGS	14157500	2010-10-10	969	A
USGS	14157500	2010-10-11	998	A
USGS	14157500	2010-10-12	996	A
USGS	14157500	2010-10-13	981	A
USGS	14157500	2010-10-14	967	A
USGS	14157500	2010-10-15	951	A
USGS	14157500	2010-10-16	938	A
USGS	14157500	2010-10-17	927	A
USGS	14157500	2010-10-18	910	A
USGS	14157500	2010-10-19	869	A
USGS	14157500	2010-10-20	851	A
USGS	14157500	2010-10-21	855	A
USGS	14157500	2010-10-22	879	A
USGS	14157500	2010-10-23	1160	A
USGS	14157500	2010-10-24	1460	A
USGS	14157500	2010-10-25	1650	A
USGS	14157500	2010-10-26	2060	A
USGS	14157500	2010-10-27	1900	A
USGS	14157500	2010-10-28	1740	A
USGS	14157500	2010-10-29	1700	A
USGS	14157500	2010-10-30	1440	A
USGS	14157500	2010-10-31	1180	A
USGS	14157500	2010-11-01	918	A
USGS	14157500	2010-11-02	799	A
USGS	14157500	2010-11-03	583	A
USGS	14157500	2010-11-04	474	A
USGS	14157500	2010-11-05	421	A
USGS	14157500	2010-11-06	351	A
USGS	14157500	2010-11-07	893	A
USGS	14157500	2010-11-08	1810	A
USGS	14157500	2010-11-09	1990	A
USGS	14157500	2010-11-10	2340	A
USGS	14157500	2010-11-11	2160	A
USGS	14157500	2010-11-12	2110	A
USGS	14157500	2010-11-13	1650	A
USGS	14157500	2010-11-14	1070	A
USGS	14157500	2010-11-15	1060	A
USGS	14157500	2010-11-16	1230	A
USGS	14157500	2010-11-17	1390	A
USGS	14157500	2010-11-18	2610	A
USGS	14157500	2010-11-19	2910	A
USGS	14157500	2010-11-20	2550	A
USGS	14157500	2010-11-21	2260	A
USGS	14157500	2010-11-22	2130	A
USGS	14157500	2010-11-23	3230	A
USGS	14157500	2010-11-24	2390	A
USGS	14157500	2010-11-25	1480	A
USGS	14157500	2010-11-26	1170	A
USGS	14157500	2010-11-27	1640	A
USGS	14157500	2010-11-28	2660	A
USGS	14157500	2010-11-29	2480	A
USGS	14157500	2010-11-30	2500	A
USGS	14157500	2010-12-01	4440	A
USGS	14157500	2010-12-02	4970	A
USGS	14157500	2010-12-03	4590	A
USGS	14157500	2010-12-04	4030	A
USGS	14157500	2010-12-05	3290	A
USGS	14157500	2010-12-06	2750	A
USGS	14157500	2010-12-07	2390	A
USGS	14157500	2010-12-08	2120	A
USGS	14157500	2010-12-09	2320	A
USGS	14157500	2010-12-10	3480	A
USGS	14157500	2010-12-11	3420	A
USGS	14157500	2010-12-12	4320	A
USGS	14157500	2010-12-13	4280	A
USGS	14157500	2010-12-14	5670	A
USGS	14157500	2010-12-15	5260	A
USGS	14157500	2010-12-16	5160	A
USGS	14157500	2010-12-17	5590	A
USGS	14157500	2010-12-18	5620	A
USGS	14157500	2010-12-19	5880	A
USGS	14157500	2010-12-20	5940	A
USGS	14157500	2010-12-21	5700	A
USGS	14157500	2010-12-22	5120	A
USGS	14157500	2010-12-23	3650	A
USGS	14157500	2010-12-24	2900	A
USGS	14157500	2010-12-25	2530	A
USGS	14157500	2010-12-26	3180	A
USGS	14157500	2010-12-27	4180	A
USGS	14157500	2010-12-28	4260	A
USGS	14157500	2010-12-29	7980	A
USGS	14157500	2010-12-30	6630	A
USGS	14157500	2010-12-31	5580	A
USGS	14157500	2011-01-01	5040	A
USGS	14157500	2011-01-02	4040	A
USGS	14157500	2011-01-03	2870	A
USGS	14157500	2011-01-04	2190	A
USGS	14157500	2011-01-05	1940	A
USGS	14157500	2011-01-06	1800	A
USGS	14157500	2011-01-07	1620	A
USGS	14157500	2011-01-08	1770	A
USGS	14157500	2011-01-09	1830	A
USGS	14157500	2011-01-10	1710	A
USGS	14157500	2011-01-11	1610	A
USGS	14157500	2011-01-12	1310	A
USGS	14157500	2011-01-13	1530	A
USGS	14157500	2011-01-14	3350	A
USGS	14157500	2011-01-15	3290	A
USGS	14157500	2011-01-16	5550	A
USGS	14157500	2011-01-17	6680	A
USGS	14157500	2011-01-18	4760	A
USGS	14157500	2011-01-19	5220	A
USGS	14157500	2011-01-20	5710	A
USGS	14157500	2011-01-21	5580	A
USGS	14157500	2011-01-22	5430	A
USGS	14157500	2011-01-23	5140	A
USGS	14157500	2011-01-24	4650	A
USGS	14157500	2011-01-25	3580	A
USGS	14157500	2011-01-26	2530	A
USGS	14157500	2011-01-27	1850	A
USGS	14157500	2011-01-28	1590	A
USGS	14157500	2011-01-29	1550	A
USGS	14157500	2011-01-30	1500	A
USGS	14157500	2011-01-31	1390	A
USGS	14157500	2011-02-01	1270	A
USGS	14157500	2011-02-02	1280	A
USGS	14157500	2011-02-03	1220	A
USGS	14157500	2011-02-04	977	A
USGS	14157500	2011-02-05	770	A
USGS	14157500	2011-02-06	688	A
USGS	14157500	2011-02-07	627	A
USGS	14157500	2011-02-08	617	A
USGS	14157500	2011-02-09	603	A
USGS	14157500	2011-02-10	590	A
USGS	14157500	2011-02-11	583	A
USGS	14157500	2011-02-12	577	A
USGS	14157500	2011-02-13	583	A
USGS	14157500	2011-02-14	538	A
USGS	14157500	2011-02-15	3120	A
USGS	14157500	2011-02-16	3620	A
USGS	14157500	2011-02-17	2100	A
USGS	14157500	2011-02-18	2170	A
USGS	14157500	2011-02-19	2290	A
USGS	14157500	2011-02-20	2080	A
USGS	14157500	2011-02-21	1950	A
USGS	14157500	2011-02-22	1860	A
USGS	14157500	2011-02-23	1790	A
USGS	14157500	2011-02-24	1610	A
USGS	14157500	2011-02-25	1410	A
USGS	14157500	2011-02-26	1270	A
USGS	14157500	2011-02-27	1160	A
USGS	14157500	2011-02-28	1200	A
USGS	14157500	2011-03-01	1900	A
USGS	14157500	2011-03-02	2000	A
USGS	14157500	2011-03-03	2470	A
USGS	14157500	2011-03-04	2860	A
USGS	14157500	2011-03-05	4190	A
USGS	14157500	2011-03-06	4500	A
USGS	14157500	2011-03-07	3290	A
USGS	14157500	2011-03-08	3340	A
USGS	14157500	2011-03-09	3990	A
USGS	14157500	2011-03-10	4650	A
USGS	14157500	2011-03-11	6670	A
USGS	14157500	2011-03-12	6110	A
USGS	14157500	2011-03-13	5830	A
USGS	14157500	2011-03-14	5810	A
USGS	14157500	2011-03-15	5390	A
USGS	14157500	2011-03-16	6690	A
USGS	14157500	2011-03-17	5850	A
USGS	14157500	2011-03-18	4800	A
USGS	14157500	2011-03-19	3770	A
USGS	14157500	2011-03-20	2840	A
USGS	14157500	2011-03-21	2310	A
USGS	14157500	2011-03-22	2250	A
USGS	14157500	2011-03-23	1960	A
USGS	14157500	2011-03-24	1560	A
USGS	14157500	2011-03-25	1610	A
USGS	14157500	2011-03-26	1930	A
USGS	14157500	2011-03-27	2200	A
USGS	14157500	2011-03-28	2790	A
USGS	14157500	2011-03-29	3310	A
USGS	14157500	2011-03-30	3390	A
USGS	14157500	2011-03-31	3130	A
USGS	14157500	2011-04-01	3460	A
USGS	14157500	2011-04-02	4200	A
USGS	14157500	2011-04-03	3980	A
USGS	14157500	2011-04-04	3800	A
USGS	14157500	2011-04-05	4400	A
USGS	14157500	2011-04-06	4650	A
USGS	14157500	2011-04-07	5050	A
USGS	14157500	2011-04-08	4530	A
USGS	14157500	2011-04-09	3750	A
USGS	14157500	2011-04-10	2770	A
USGS	14157500	2011-04-11	2570	A
USGS	14157500	2011-04-12	2330	A
USGS	14157500	2011-04-13	2230	A
USGS	14157500	2011-04-14	2310	A
USGS	14157500	2011-04-15	2520	A
USGS	14157500	2011-04-16	3530	A
USGS	14157500	2011-04-17	5900	A
USGS	14157500	2011-04-18	4980	A
USGS	14157500	2011-04-19	3880	A
USGS	14157500	2011-04-20	3070	A
USGS	14157500	2011-04-21	2460	A
USGS	14157500	2011-04-22	1850	A
USGS	14157500	2011-04-23	1350	A
USGS	14157500	2011-04-24	1310	A
USGS	14157500	2011-04-25	1720	A
USGS	14157500	2011-04-26	3150	A
USGS	14157500	2011-04-27	3150	A
USGS	14157500	2011-04-28	2500	A
USGS	14157500	2011-04-29	2420	A
USGS	14157500	2011-04-30	2940	A
USGS	14157500	2011-05-01	2760	A
USGS	14157500	2011-05-02	2560	A
USGS	14157500	2011-05-03	2340	A
USGS	14157500	2011-05-04	1780	A
USGS	14157500	2011-05-05	1430	A
USGS	14157500	2011-05-06	1270	A
USGS	14157500	2011-05-07	1160	A
USGS	14157500	2011-05-08	1170	A
USGS	14157500	2011-05-09	1370	A
USGS	14157500	2011-05-10	1180	A
USGS	14157500	2011-05-11	1120	A
USGS	14157500	2011-05-12	1360	A
USGS	14157500	2011-05-13	1580	A
USGS	14157500	2011-05-14	1600	A
USGS	14157500	2011-05-15	1400	A
USGS	14157500	2011-05-16	1240	A
USGS	14157500	2011-05-17	1130	A
USGS	14157500	2011-05-18	1150	A
USGS	14157500	2011-05-19	1130	A
USGS	14157500	2011-05-20	1110	A
USGS	14157500	2011-05-21	1100	A
USGS	14157500	2011-05-22	1080	A
USGS	14157500	2011-05-23	999	A
USGS	14157500	2011-05-24	886	A
USGS	14157500	2011-05-25	1040	A
USGS	14157500	2011-05-26	1640	A
USGS	14157500	2011-05-27	1610	A
USGS	14157500	2011-05-28	2850	A
USGS	14157500	2011-05-29	3310	A
USGS	14157500	2011-05-30	3150	A
USGS	14157500	2011-05-31	3030	A
USGS	14157500	2011-06-01	3980	A
USGS	14157500	2011-06-02	3920	A
USGS	14157500	2011-06-03	3330	A
USGS	14157500	2011-06-04	2720	A
USGS	14157500	2011-06-05	2270	A
USGS	14157500	2011-06-06	1930	A
USGS	14157500	2011-06-07	1560	A
USGS	14157500	2011-06-08	1270	A
USGS	14157500	2011-06-09	1170	A
USGS	14157500	2011-06-10	1090	A
USGS	14157500	2011-06-11	1040	A
USGS	14157500	2011-06-12	961	A
USGS	14157500	2011-06-13	958	A
USGS	14157500	2011-06-14	923	A
USGS	14157500	2011-06-15	831	A
USGS	14157500	2011-06-16	763	A
USGS	14157500	2011-06-17	586	A
USGS	14157500	2011-06-18	545	A
USGS	14157500	2011-06-19	553	A
USGS	14157500	2011-06-20	535	A
USGS	14157500	2011-06-21	523	A
USGS	14157500	2011-06-22	513	A
USGS	14157500	2011-06-23	507	A
USGS	14157500	2011-06-24	489	A
USGS	14157500	2011-06-25	427	A
USGS	14157500	2011-06-26	358	A
USGS	14157500	2011-06-27	318	A
USGS	14157500	2011-06-28	319	A
USGS	14157500	2011-06-29	323	A
USGS	14157500	2011-06-30	313	A
USGS	14157500	2011-07-01	306	A
USGS	14157500	2011-07-02	295	A
USGS	14157500	2011-07-03	285	A
USGS	14157500	2011-07-04	277	A
USGS	14157500	2011-07-05	273	A
USGS	14157500	2011-07-06	265	A
USGS	14157500	2011-07-07	260	A
USGS	14157500	2011-07-08	250	A
USGS	14157500	2011-07-09	208	A
USGS	14157500	2011-07-10	180	A
USGS	14157500	2011-07-11	176	A
USGS	14157500	2011-07-12	182	A
USGS	14157500	2011-07-13	191	A
USGS	14157500	2011-07-14	185	A
USGS	14157500	2011-07-15	178	A
USGS	14157500	2011-07-16	190	A
USGS	14157500	2011-07-17	223	A
USGS	14157500	2011-07-18	243	A
USGS	14157500	2011-07-19	868	A
USGS	14157500	2011-07-20	1530	A
USGS	14157500	2011-07-21	1100	A
USGS	14157500	2011-07-22	727	A
USGS	14157500	2011-07-23	547	A
USGS	14157500	2011-07-24	413	A
USGS	14157500	2011-07-25	328	A
USGS	14157500	2011-07-26	283	A
USGS	14157500	2011-07-27	257	A
USGS	14157500	2011-07-28	249	A
USGS	14157500	2011-07-29	243	A
USGS	14157500	2011-07-30	230	A
USGS	14157500	2011-07-31	195	A
USGS	14157500	2011-08-01	167	A
USGS	14157500	2011-08-02	172	A
USGS	14157500	2011-08-03	171	A
USGS	14157500	2011-08-04	168	A
USGS	14157500	2011-08-05	165	A
USGS	14157500	2011-08-06	165	A
USGS	14157500	2011-08-07	164	A
USGS	14157500	2011-08-08	162	A
USGS	14157500	2011-08-09	163	A
USGS	14157500	2011-08-10	161	A
USGS	14157500	2011-08-11	156	A
USGS	14157500	2011-08-12	153	A
USGS	14157500	2011-08-13	152	A
USGS	14157500	2011-08-14	155	A
USGS	14157500	2011-08-15	154	A
USGS	14157500	2011-08-16	150	A
USGS	14157500	2011-08-17	148	A
USGS	14157500	2011-08-18	146	A
USGS	14157500	2011-08-19	145	A
USGS	14157500	2011-08-20	143	A
USGS	14157500	2011-08-21	144	A
USGS	14157500	2011-08-22	144	A
USGS	14157500	2011-08-23	142	A
USGS	14157500	2011-08-24	143	A
USGS	14157500	2011-08-25	146	A
USGS	14157500	2011-08-26	144	A
USGS	14157500	2011-08-27	141	A
USGS	14157500	2011-08-28	141	A
USGS	14157500	2011-08-29	142	A
USGS	14157500	2011-08-30	144	A
USGS	14157500	2011-08-31	144	A
USGS	14157500	2011-09-01	143	A
USGS	14157500	2011-09-02	146	A
USGS	14157500	2011-09-03	146	A
USGS	14157500	2011-09-04	147	A
USGS	14157500	2011-09-05	193	A
USGS	14157500	2011-09-06	529	A
USGS	14157500	2011-09-07	713	A
USGS	14157500	2011-09-08	716	A
USGS	14157500	2011-09-09	715	A
USGS	14157500	2011-09-10	714	A
USGS	14157500	2011-09-11	711	A
USGS	14157500	2011-09-12	711	A
USGS	14157500	2011-09-13	712	A
USGS	14157500	2011-09-14	710	A
USGS	14157500	2011-09-15	712	A
USGS	14157500	2011-09-16	736	A
USGS	14157500	2011-09-17	809	A
USGS	14157500	2011-09-18	809	A
USGS	14157500	2011-09-19	804	A
USGS	14157500	2011-09-20	799	A
USGS	14157500	2011-09-21	796	A
USGS	14157500	2011-09-22	814	A
USGS	14157500	2011-09-23	883	A
USGS	14157500	2011-09-24	898	A
USGS	14157500	2011-09-25	904	A
USGS	14157500	2011-09-26	899	A
USGS	14157500	2011-09-27	893	A
USGS	14157500	2011-09-28	884	A
USGS	14157500	2011-09-29	878	A
USGS	14157500	2011-09-30	869	A
USGS	14157500	2011-10-01	832	A
USGS	14157500	2011-10-02	840	A
USGS	14157500	2011-10-03	846	A
USGS	14157500	2011-10-04	851	A
USGS	14157500	2011-10-05	907	A
USGS	14157500	2011-10-06	985	A
USGS	14157500	2011-10-07	959	A
USGS	14157500	2011-10-08	942	A
USGS	14157500	2011-10-09	928	A
USGS	14157500	2011-10-10	935	A
USGS	14157500	2011-10-11	958	A
USGS	14157500	2011-10-12	965	A
USGS	14157500	2011-10-13	924	A
USGS	14157500	2011-10-14	899	A
USGS	14157500	2011-10-15	886	A
USGS	14157500	2011-10-16	892	A
USGS	14157500	2011-10-17	878	A
USGS	14157500	2011-10-18	866	A
USGS	14157500	2011-10-19	865	A
USGS	14157500	2011-10-20	865	A
USGS	14157500	2011-10-21	852	A
USGS	14157500	2011-10-22	838	A
USGS	14157500	2011-10-23	824	A
USGS	14157500	2011-10-24	811	A
