# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-20 16:50:15 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14150000 MIDDLE FORK WILLAMETTE RIVER NEAR DEXTER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14150000
#            TS   parameter     statistic     Description
#        113647       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113647_00060_00003	113647_00060_00003_cd
USGS	14150000	2010-02-17	1310	A
USGS	14150000	2010-02-18	1340	A
USGS	14150000	2010-02-19	1350	A
USGS	14150000	2010-02-20	1320	A
USGS	14150000	2010-02-21	1330	A
USGS	14150000	2010-02-22	1300	A
USGS	14150000	2010-02-23	1300	A
USGS	14150000	2010-02-24	1340	A
USGS	14150000	2010-02-25	1340	A
USGS	14150000	2010-02-26	1300	A
USGS	14150000	2010-02-27	1270	A
USGS	14150000	2010-02-28	1270	A
USGS	14150000	2010-03-01	1290	A
USGS	14150000	2010-03-02	1210	A
USGS	14150000	2010-03-03	1070	A
USGS	14150000	2010-03-04	1070	A
USGS	14150000	2010-03-05	1070	A
USGS	14150000	2010-03-06	1070	A
USGS	14150000	2010-03-07	1070	A
USGS	14150000	2010-03-08	1090	A
USGS	14150000	2010-03-09	1080	A
USGS	14150000	2010-03-10	1070	A
USGS	14150000	2010-03-11	1160	A
USGS	14150000	2010-03-12	1280	A
USGS	14150000	2010-03-13	1270	A
USGS	14150000	2010-03-14	1300	A
USGS	14150000	2010-03-15	1350	A
USGS	14150000	2010-03-16	1290	A
USGS	14150000	2010-03-17	1300	A
USGS	14150000	2010-03-18	1310	A
USGS	14150000	2010-03-19	1290	A
USGS	14150000	2010-03-20	1310	A
USGS	14150000	2010-03-21	1290	A
USGS	14150000	2010-03-22	1270	A
USGS	14150000	2010-03-23	1320	A
USGS	14150000	2010-03-24	1290	A
USGS	14150000	2010-03-25	1290	A
USGS	14150000	2010-03-26	1320	A
USGS	14150000	2010-03-27	1310	A
USGS	14150000	2010-03-28	1270	A
USGS	14150000	2010-03-29	1320	A
USGS	14150000	2010-03-30	1360	A
USGS	14150000	2010-03-31	1310	A
USGS	14150000	2010-04-01	1310	A
USGS	14150000	2010-04-02	1310	A
USGS	14150000	2010-04-03	1350	A
USGS	14150000	2010-04-04	1360	A
USGS	14150000	2010-04-05	1290	A
USGS	14150000	2010-04-06	1250	A
USGS	14150000	2010-04-07	1280	A
USGS	14150000	2010-04-08	1260	A
USGS	14150000	2010-04-09	1240	A
USGS	14150000	2010-04-10	1300	A
USGS	14150000	2010-04-11	1310	A
USGS	14150000	2010-04-12	1310	A
USGS	14150000	2010-04-13	1330	A
USGS	14150000	2010-04-14	1280	A
USGS	14150000	2010-04-15	1270	A
USGS	14150000	2010-04-16	1340	A
USGS	14150000	2010-04-17	1240	A
USGS	14150000	2010-04-18	1220	A
USGS	14150000	2010-04-19	1250	A
USGS	14150000	2010-04-20	1260	A
USGS	14150000	2010-04-21	1400	A
USGS	14150000	2010-04-22	1370	A
USGS	14150000	2010-04-23	1240	A
USGS	14150000	2010-04-24	1260	A
USGS	14150000	2010-04-25	1270	A
USGS	14150000	2010-04-26	1270	A
USGS	14150000	2010-04-27	1350	A
USGS	14150000	2010-04-28	1410	A
USGS	14150000	2010-04-29	1350	A
USGS	14150000	2010-04-30	1300	A
USGS	14150000	2010-05-01	1250	A
USGS	14150000	2010-05-02	1270	A
USGS	14150000	2010-05-03	1320	A
USGS	14150000	2010-05-04	1790	A
USGS	14150000	2010-05-05	2330	A
USGS	14150000	2010-05-06	2380	A
USGS	14150000	2010-05-07	2170	A
USGS	14150000	2010-05-08	1760	A
USGS	14150000	2010-05-09	1490	A
USGS	14150000	2010-05-10	1480	A
USGS	14150000	2010-05-11	1740	A
USGS	14150000	2010-05-12	2870	A
USGS	14150000	2010-05-13	2940	A
USGS	14150000	2010-05-14	2970	A
USGS	14150000	2010-05-15	2890	A
USGS	14150000	2010-05-16	2950	A
USGS	14150000	2010-05-17	2920	A
USGS	14150000	2010-05-18	3080	A
USGS	14150000	2010-05-19	2880	A
USGS	14150000	2010-05-20	3140	A
USGS	14150000	2010-05-21	2930	A
USGS	14150000	2010-05-22	3030	A
USGS	14150000	2010-05-23	3040	A
USGS	14150000	2010-05-24	3040	A
USGS	14150000	2010-05-25	4020	A
USGS	14150000	2010-05-26	4160	A
USGS	14150000	2010-05-27	4200	A
USGS	14150000	2010-05-28	4210	A
USGS	14150000	2010-05-29	4140	A
USGS	14150000	2010-05-30	4180	A
USGS	14150000	2010-05-31	4170	A
USGS	14150000	2010-06-01	5290	A
USGS	14150000	2010-06-02	10400	A
USGS	14150000	2010-06-03	11600	A
USGS	14150000	2010-06-04	11900	A
USGS	14150000	2010-06-05	12500	A
USGS	14150000	2010-06-06	13600	A
USGS	14150000	2010-06-07	13900	A
USGS	14150000	2010-06-08	13800	A
USGS	14150000	2010-06-09	13800	A
USGS	14150000	2010-06-10	11400	A
USGS	14150000	2010-06-11	8280	A
USGS	14150000	2010-06-12	6380	A
USGS	14150000	2010-06-13	5320	A
USGS	14150000	2010-06-14	4750	A
USGS	14150000	2010-06-15	4750	A
USGS	14150000	2010-06-16	4400	A
USGS	14150000	2010-06-17	4060	A
USGS	14150000	2010-06-18	4080	A
USGS	14150000	2010-06-19	4120	A
USGS	14150000	2010-06-20	4000	A
USGS	14150000	2010-06-21	4010	A
USGS	14150000	2010-06-22	3520	A
USGS	14150000	2010-06-23	3210	A
USGS	14150000	2010-06-24	3190	A
USGS	14150000	2010-06-25	3070	A
USGS	14150000	2010-06-26	3160	A
USGS	14150000	2010-06-27	3260	A
USGS	14150000	2010-06-28	3100	A
USGS	14150000	2010-06-29	3220	A
USGS	14150000	2010-06-30	3030	A
USGS	14150000	2010-07-01	3130	A
USGS	14150000	2010-07-02	3090	A
USGS	14150000	2010-07-03	3190	A
USGS	14150000	2010-07-04	3100	A
USGS	14150000	2010-07-05	2970	A
USGS	14150000	2010-07-06	2950	A
USGS	14150000	2010-07-07	2980	A
USGS	14150000	2010-07-08	3050	A
USGS	14150000	2010-07-09	3010	A
USGS	14150000	2010-07-10	2980	A
USGS	14150000	2010-07-11	2950	A
USGS	14150000	2010-07-12	3060	A
USGS	14150000	2010-07-13	2980	A
USGS	14150000	2010-07-14	2860	A
USGS	14150000	2010-07-15	2780	A
USGS	14150000	2010-07-16	2740	A
USGS	14150000	2010-07-17	2730	A
USGS	14150000	2010-07-18	2720	A
USGS	14150000	2010-07-19	2730	A
USGS	14150000	2010-07-20	2700	A
USGS	14150000	2010-07-21	2730	A
USGS	14150000	2010-07-22	2760	A
USGS	14150000	2010-07-23	2530	A
USGS	14150000	2010-07-24	2510	A
USGS	14150000	2010-07-25	2510	A
USGS	14150000	2010-07-26	2480	A
USGS	14150000	2010-07-27	2360	A
USGS	14150000	2010-07-28	2100	A
USGS	14150000	2010-07-29	1900	A
USGS	14150000	2010-07-30	1880	A
USGS	14150000	2010-07-31	1920	A
USGS	14150000	2010-08-01	1960	A
USGS	14150000	2010-08-02	2080	A
USGS	14150000	2010-08-03	2540	A
USGS	14150000	2010-08-04	2470	A
USGS	14150000	2010-08-05	2510	A
USGS	14150000	2010-08-06	2530	A
USGS	14150000	2010-08-07	2550	A
USGS	14150000	2010-08-08	2590	A
USGS	14150000	2010-08-09	2570	A
USGS	14150000	2010-08-10	2600	A
USGS	14150000	2010-08-11	2580	A
USGS	14150000	2010-08-12	2610	A
USGS	14150000	2010-08-13	2540	A
USGS	14150000	2010-08-14	2610	A
USGS	14150000	2010-08-15	2530	A
USGS	14150000	2010-08-16	2600	A
USGS	14150000	2010-08-17	2470	A
USGS	14150000	2010-08-18	1810	A
USGS	14150000	2010-08-19	1730	A
USGS	14150000	2010-08-20	1650	A
USGS	14150000	2010-08-21	1610	A
USGS	14150000	2010-08-22	1620	A
USGS	14150000	2010-08-23	1590	A
USGS	14150000	2010-08-24	1920	A
USGS	14150000	2010-08-25	2010	A
USGS	14150000	2010-08-26	1890	A
USGS	14150000	2010-08-27	1920	A
USGS	14150000	2010-08-28	1930	A
USGS	14150000	2010-08-29	1920	A
USGS	14150000	2010-08-30	1980	A
USGS	14150000	2010-08-31	1980	A
USGS	14150000	2010-09-01	1980	A
USGS	14150000	2010-09-02	1920	A
USGS	14150000	2010-09-03	1890	A
USGS	14150000	2010-09-04	1880	A
USGS	14150000	2010-09-05	1870	A
USGS	14150000	2010-09-06	1870	A
USGS	14150000	2010-09-07	1840	A
USGS	14150000	2010-09-08	1890	A
USGS	14150000	2010-09-09	1870	A
USGS	14150000	2010-09-10	1850	A
USGS	14150000	2010-09-11	1850	A
USGS	14150000	2010-09-12	1830	A
USGS	14150000	2010-09-13	1830	A
USGS	14150000	2010-09-14	1840	A
USGS	14150000	2010-09-15	1850	A
USGS	14150000	2010-09-16	1840	A
USGS	14150000	2010-09-17	1850	A
USGS	14150000	2010-09-18	1850	A
USGS	14150000	2010-09-19	1870	A
USGS	14150000	2010-09-20	1740	A
USGS	14150000	2010-09-21	1690	A
USGS	14150000	2010-09-22	1590	A
USGS	14150000	2010-09-23	1530	A
USGS	14150000	2010-09-24	1540	A
USGS	14150000	2010-09-25	1530	A
USGS	14150000	2010-09-26	1530	A
USGS	14150000	2010-09-27	1530	A
USGS	14150000	2010-09-28	1530	A
USGS	14150000	2010-09-29	1540	A
USGS	14150000	2010-09-30	1480	A
USGS	14150000	2010-10-01	1400	A
USGS	14150000	2010-10-02	1400	A
USGS	14150000	2010-10-03	1390	A
USGS	14150000	2010-10-04	1400	A
USGS	14150000	2010-10-05	1440	A
USGS	14150000	2010-10-06	1440	A
USGS	14150000	2010-10-07	1430	A
USGS	14150000	2010-10-08	1400	A
USGS	14150000	2010-10-09	1380	A
USGS	14150000	2010-10-10	1390	A
USGS	14150000	2010-10-11	1390	A
USGS	14150000	2010-10-12	1370	A
USGS	14150000	2010-10-13	1380	A
USGS	14150000	2010-10-14	1360	A
USGS	14150000	2010-10-15	1350	A
USGS	14150000	2010-10-16	1380	A
USGS	14150000	2010-10-17	1360	A
USGS	14150000	2010-10-18	1360	A
USGS	14150000	2010-10-19	1370	A
USGS	14150000	2010-10-20	1370	A
USGS	14150000	2010-10-21	1350	A
USGS	14150000	2010-10-22	1350	A
USGS	14150000	2010-10-23	1310	A
USGS	14150000	2010-10-24	1330	A
USGS	14150000	2010-10-25	1320	A
USGS	14150000	2010-10-26	1330	A
USGS	14150000	2010-10-27	1330	A
USGS	14150000	2010-10-28	1330	A
USGS	14150000	2010-10-29	1300	A
USGS	14150000	2010-10-30	1320	A
USGS	14150000	2010-10-31	1330	A
USGS	14150000	2010-11-01	1350	A
USGS	14150000	2010-11-02	1390	A
USGS	14150000	2010-11-03	1420	A
USGS	14150000	2010-11-04	1410	A
USGS	14150000	2010-11-05	1410	A
USGS	14150000	2010-11-06	1390	A
USGS	14150000	2010-11-07	1370	A
USGS	14150000	2010-11-08	1430	A
USGS	14150000	2010-11-09	2470	A
USGS	14150000	2010-11-10	2030	A
USGS	14150000	2010-11-11	2420	A
USGS	14150000	2010-11-12	2380	A
USGS	14150000	2010-11-13	2450	A
USGS	14150000	2010-11-14	2450	A
USGS	14150000	2010-11-15	2420	A
USGS	14150000	2010-11-16	2470	A
USGS	14150000	2010-11-17	2440	A
USGS	14150000	2010-11-18	2560	A
USGS	14150000	2010-11-19	2550	A
USGS	14150000	2010-11-20	2410	A
USGS	14150000	2010-11-21	2480	A
USGS	14150000	2010-11-22	2570	A
USGS	14150000	2010-11-23	2580	A
USGS	14150000	2010-11-24	3480	A
USGS	14150000	2010-11-25	3930	A
USGS	14150000	2010-11-26	3980	A
USGS	14150000	2010-11-27	4030	A
USGS	14150000	2010-11-28	4030	A
USGS	14150000	2010-11-29	3980	A
USGS	14150000	2010-11-30	4000	A
USGS	14150000	2010-12-01	5070	A
USGS	14150000	2010-12-02	7890	A
USGS	14150000	2010-12-03	9430	A
USGS	14150000	2010-12-04	9400	A
USGS	14150000	2010-12-05	8340	A
USGS	14150000	2010-12-06	6400	A
USGS	14150000	2010-12-07	5390	A
USGS	14150000	2010-12-08	5370	A
USGS	14150000	2010-12-09	5300	A
USGS	14150000	2010-12-10	5370	A
USGS	14150000	2010-12-11	3080	A
USGS	14150000	2010-12-12	2410	A
USGS	14150000	2010-12-13	2510	A
USGS	14150000	2010-12-14	2410	A
USGS	14150000	2010-12-15	3870	A
USGS	14150000	2010-12-16	8370	A
USGS	14150000	2010-12-17	11600	A
USGS	14150000	2010-12-18	11600	A
USGS	14150000	2010-12-19	11900	A
USGS	14150000	2010-12-20	12000	A
USGS	14150000	2010-12-21	12100	A
USGS	14150000	2010-12-22	12200	A
USGS	14150000	2010-12-23	12000	A
USGS	14150000	2010-12-24	10900	A
USGS	14150000	2010-12-25	8770	A
USGS	14150000	2010-12-26	6350	A
USGS	14150000	2010-12-27	4640	A
USGS	14150000	2010-12-28	4470	A
USGS	14150000	2010-12-29	4600	A
USGS	14150000	2010-12-30	4590	A
USGS	14150000	2010-12-31	6320	A
USGS	14150000	2011-01-01	7830	A
USGS	14150000	2011-01-02	7860	A
USGS	14150000	2011-01-03	7070	A
USGS	14150000	2011-01-04	5180	A
USGS	14150000	2011-01-05	2900	A
USGS	14150000	2011-01-06	1810	A
USGS	14150000	2011-01-07	1400	A
USGS	14150000	2011-01-08	1470	A
USGS	14150000	2011-01-09	1420	A
USGS	14150000	2011-01-10	1750	A
USGS	14150000	2011-01-11	4110	A
USGS	14150000	2011-01-12	4570	A
USGS	14150000	2011-01-13	4570	A
USGS	14150000	2011-01-14	4570	A
USGS	14150000	2011-01-15	4570	A
USGS	14150000	2011-01-16	4600	A
USGS	14150000	2011-01-17	4590	A
USGS	14150000	2011-01-18	4590	A
USGS	14150000	2011-01-19	6520	A
USGS	14150000	2011-01-20	10400	A
USGS	14150000	2011-01-21	12100	A
USGS	14150000	2011-01-22	12200	A
USGS	14150000	2011-01-23	12200	A
USGS	14150000	2011-01-24	12200	A
USGS	14150000	2011-01-25	12200	A
USGS	14150000	2011-01-26	10900	A
USGS	14150000	2011-01-27	9680	A
USGS	14150000	2011-01-28	8570	A
USGS	14150000	2011-01-29	6390	A
USGS	14150000	2011-01-30	4380	A
USGS	14150000	2011-01-31	2810	A
USGS	14150000	2011-02-01	2810	A
USGS	14150000	2011-02-02	2780	A
USGS	14150000	2011-02-03	2720	A
USGS	14150000	2011-02-04	2130	A
USGS	14150000	2011-02-05	1370	A
USGS	14150000	2011-02-06	1360	A
USGS	14150000	2011-02-07	1360	A
USGS	14150000	2011-02-08	1390	A
USGS	14150000	2011-02-09	1370	A
USGS	14150000	2011-02-10	1360	A
USGS	14150000	2011-02-11	1340	A
USGS	14150000	2011-02-12	1340	A
USGS	14150000	2011-02-13	1350	A
USGS	14150000	2011-02-14	2200	A
USGS	14150000	2011-02-15	3370	A
USGS	14150000	2011-02-16	4140	A
USGS	14150000	2011-02-17	4140	A
USGS	14150000	2011-02-18	3270	A
USGS	14150000	2011-02-19	1920	A
USGS	14150000	2011-02-20	1410	A
USGS	14150000	2011-02-21	1370	A
USGS	14150000	2011-02-22	1360	A
USGS	14150000	2011-02-23	1350	A
USGS	14150000	2011-02-24	1390	A
USGS	14150000	2011-02-25	1350	A
USGS	14150000	2011-02-26	1360	A
USGS	14150000	2011-02-27	1350	A
USGS	14150000	2011-02-28	1350	A
USGS	14150000	2011-03-01	1370	A
USGS	14150000	2011-03-02	1360	A
USGS	14150000	2011-03-03	1350	A
USGS	14150000	2011-03-04	1390	A
USGS	14150000	2011-03-05	1350	A
USGS	14150000	2011-03-06	1340	A
USGS	14150000	2011-03-07	1360	A
USGS	14150000	2011-03-08	1370	A
USGS	14150000	2011-03-09	1380	A
USGS	14150000	2011-03-10	1400	A
USGS	14150000	2011-03-11	1400	A
USGS	14150000	2011-03-12	1390	A
USGS	14150000	2011-03-13	1440	A
USGS	14150000	2011-03-14	1520	A
USGS	14150000	2011-03-15	1500	A:e
USGS	14150000	2011-03-16	1500	A:e
USGS	14150000	2011-03-17	1480	A
USGS	14150000	2011-03-18	1420	A
USGS	14150000	2011-03-19	1430	A
USGS	14150000	2011-03-20	1430	A
USGS	14150000	2011-03-21	1420	A
USGS	14150000	2011-03-22	1420	A
USGS	14150000	2011-03-23	1410	A
USGS	14150000	2011-03-24	1360	A
USGS	14150000	2011-03-25	1400	A
USGS	14150000	2011-03-26	1370	A
USGS	14150000	2011-03-27	1400	A
USGS	14150000	2011-03-28	1430	A
USGS	14150000	2011-03-29	1410	A
USGS	14150000	2011-03-30	1410	A
USGS	14150000	2011-03-31	1420	A
USGS	14150000	2011-04-01	2520	A
USGS	14150000	2011-04-02	2840	A
USGS	14150000	2011-04-03	2720	A
USGS	14150000	2011-04-04	3580	A
USGS	14150000	2011-04-05	5430	A
USGS	14150000	2011-04-06	5680	A
USGS	14150000	2011-04-07	5750	A
USGS	14150000	2011-04-08	5670	A
USGS	14150000	2011-04-09	5670	A
USGS	14150000	2011-04-10	5670	A
USGS	14150000	2011-04-11	5740	A
USGS	14150000	2011-04-12	5750	A
USGS	14150000	2011-04-13	5690	A
USGS	14150000	2011-04-14	5710	A
USGS	14150000	2011-04-15	6860	A
USGS	14150000	2011-04-16	9780	A
USGS	14150000	2011-04-17	8570	A
USGS	14150000	2011-04-18	6100	A
USGS	14150000	2011-04-19	4880	A
USGS	14150000	2011-04-20	3600	A
USGS	14150000	2011-04-21	2830	A
USGS	14150000	2011-04-22	2760	A
USGS	14150000	2011-04-23	2750	A
USGS	14150000	2011-04-24	2750	A
USGS	14150000	2011-04-25	3950	A
USGS	14150000	2011-04-26	5710	A
USGS	14150000	2011-04-27	5650	A
USGS	14150000	2011-04-28	5410	A
USGS	14150000	2011-04-29	4280	A
USGS	14150000	2011-04-30	4160	A
USGS	14150000	2011-05-01	3970	A
USGS	14150000	2011-05-02	4070	A
USGS	14150000	2011-05-03	4090	A
USGS	14150000	2011-05-04	4010	A
USGS	14150000	2011-05-05	3960	A
USGS	14150000	2011-05-06	4190	A
USGS	14150000	2011-05-07	3980	A
USGS	14150000	2011-05-08	4080	A
USGS	14150000	2011-05-09	4120	A
USGS	14150000	2011-05-10	4920	A
USGS	14150000	2011-05-11	5160	A
USGS	14150000	2011-05-12	5120	A
USGS	14150000	2011-05-13	5570	A
USGS	14150000	2011-05-14	5770	A
USGS	14150000	2011-05-15	5830	A
USGS	14150000	2011-05-16	5770	A
USGS	14150000	2011-05-17	5280	A
USGS	14150000	2011-05-18	4330	A
USGS	14150000	2011-05-19	4170	A
USGS	14150000	2011-05-20	4280	A
USGS	14150000	2011-05-21	4600	A
USGS	14150000	2011-05-22	4580	A
USGS	14150000	2011-05-23	4580	A
USGS	14150000	2011-05-24	5780	A
USGS	14150000	2011-05-25	6200	A
USGS	14150000	2011-05-26	6570	A
USGS	14150000	2011-05-27	6700	A
USGS	14150000	2011-05-28	6550	A
USGS	14150000	2011-05-29	6590	A
USGS	14150000	2011-05-30	6510	A
USGS	14150000	2011-05-31	6540	A
USGS	14150000	2011-06-01	6530	A
USGS	14150000	2011-06-02	5440	A
USGS	14150000	2011-06-03	5500	A
USGS	14150000	2011-06-04	5620	A
USGS	14150000	2011-06-05	5710	A
USGS	14150000	2011-06-06	5650	A
USGS	14150000	2011-06-07	5630	A
USGS	14150000	2011-06-08	5690	A
USGS	14150000	2011-06-09	5580	A
USGS	14150000	2011-06-10	5610	A
USGS	14150000	2011-06-11	5630	A
USGS	14150000	2011-06-12	5560	A
USGS	14150000	2011-06-13	5590	A
USGS	14150000	2011-06-14	5620	A
USGS	14150000	2011-06-15	5640	A
USGS	14150000	2011-06-16	5590	A
USGS	14150000	2011-06-17	5230	A
USGS	14150000	2011-06-18	5010	A
USGS	14150000	2011-06-19	4920	A
USGS	14150000	2011-06-20	4980	A
USGS	14150000	2011-06-21	4650	A
USGS	14150000	2011-06-22	4070	A
USGS	14150000	2011-06-23	3840	A
USGS	14150000	2011-06-24	3960	A
USGS	14150000	2011-06-25	3800	A
USGS	14150000	2011-06-26	4000	A
USGS	14150000	2011-06-27	3870	A
USGS	14150000	2011-06-28	3750	A
USGS	14150000	2011-06-29	3700	A
USGS	14150000	2011-06-30	3620	A
USGS	14150000	2011-07-01	3270	A
USGS	14150000	2011-07-02	3430	A
USGS	14150000	2011-07-03	3530	A
USGS	14150000	2011-07-04	3530	A
USGS	14150000	2011-07-05	3540	A
USGS	14150000	2011-07-06	3260	A
USGS	14150000	2011-07-07	2680	A
USGS	14150000	2011-07-08	2720	A
USGS	14150000	2011-07-09	2530	A
USGS	14150000	2011-07-10	2080	A
USGS	14150000	2011-07-11	2170	A
USGS	14150000	2011-07-12	2230	A
USGS	14150000	2011-07-13	2230	A
USGS	14150000	2011-07-14	2410	A
USGS	14150000	2011-07-15	2330	A
USGS	14150000	2011-07-16	2350	A
USGS	14150000	2011-07-17	2300	A
USGS	14150000	2011-07-18	2410	A
USGS	14150000	2011-07-19	2390	A
USGS	14150000	2011-07-20	2330	A
USGS	14150000	2011-07-21	2310	A
USGS	14150000	2011-07-22	2270	A
USGS	14150000	2011-07-23	2170	A
USGS	14150000	2011-07-24	2150	A
USGS	14150000	2011-07-25	2180	A
USGS	14150000	2011-07-26	2190	A
USGS	14150000	2011-07-27	2200	A
USGS	14150000	2011-07-28	2190	A
USGS	14150000	2011-07-29	2100	A
USGS	14150000	2011-07-30	2080	A
USGS	14150000	2011-07-31	2030	A
USGS	14150000	2011-08-01	2110	A
USGS	14150000	2011-08-02	2190	A
USGS	14150000	2011-08-03	2160	A
USGS	14150000	2011-08-04	1970	A
USGS	14150000	2011-08-05	1900	A
USGS	14150000	2011-08-06	2040	A
USGS	14150000	2011-08-07	2260	A
USGS	14150000	2011-08-08	2130	A
USGS	14150000	2011-08-09	2050	A
USGS	14150000	2011-08-10	2140	A
USGS	14150000	2011-08-11	2130	A
USGS	14150000	2011-08-12	2090	A
USGS	14150000	2011-08-13	2140	A
USGS	14150000	2011-08-14	2150	A
USGS	14150000	2011-08-15	2190	A
USGS	14150000	2011-08-16	2250	A
USGS	14150000	2011-08-17	2140	A
USGS	14150000	2011-08-18	2130	A
USGS	14150000	2011-08-19	2110	A
USGS	14150000	2011-08-20	2060	A
USGS	14150000	2011-08-21	2090	A
USGS	14150000	2011-08-22	2190	A
USGS	14150000	2011-08-23	2400	A
USGS	14150000	2011-08-24	2660	A
USGS	14150000	2011-08-25	2710	A
USGS	14150000	2011-08-26	2750	A
USGS	14150000	2011-08-27	2700	A
USGS	14150000	2011-08-28	2750	A
USGS	14150000	2011-08-29	2740	A
USGS	14150000	2011-08-30	2840	A
USGS	14150000	2011-08-31	2820	A
USGS	14150000	2011-09-01	2770	A
USGS	14150000	2011-09-02	2700	A
USGS	14150000	2011-09-03	2770	A
USGS	14150000	2011-09-04	2790	A
USGS	14150000	2011-09-05	2740	A
USGS	14150000	2011-09-06	2720	A
USGS	14150000	2011-09-07	2770	A
USGS	14150000	2011-09-08	2740	A
USGS	14150000	2011-09-09	2700	A
USGS	14150000	2011-09-10	2820	A
USGS	14150000	2011-09-11	2810	A
USGS	14150000	2011-09-12	2830	A
USGS	14150000	2011-09-13	2810	A
USGS	14150000	2011-09-14	2710	A
USGS	14150000	2011-09-15	2670	A
USGS	14150000	2011-09-16	2720	A
USGS	14150000	2011-09-17	2770	A
USGS	14150000	2011-09-18	2820	A
USGS	14150000	2011-09-19	2700	A
USGS	14150000	2011-09-20	2750	A
USGS	14150000	2011-09-21	2700	A
USGS	14150000	2011-09-22	2670	A
USGS	14150000	2011-09-23	2660	A
USGS	14150000	2011-09-24	2720	A
USGS	14150000	2011-09-25	2790	A
USGS	14150000	2011-09-26	2670	A
USGS	14150000	2011-09-27	2790	A
USGS	14150000	2011-09-28	2760	A
USGS	14150000	2011-09-29	2770	A
USGS	14150000	2011-09-30	2800	A
USGS	14150000	2011-10-01	2950	A
USGS	14150000	2011-10-02	2910	A
USGS	14150000	2011-10-03	3020	A
USGS	14150000	2011-10-04	2870	A
USGS	14150000	2011-10-05	2870	A
USGS	14150000	2011-10-06	2810	A
USGS	14150000	2011-10-07	2840	A
