# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-20 16:51:26 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14209000 OAK GROVE FORK ABOVE POWERPLANT INTAKE, OR.
# -----------------------------------------------------------------------------------
#
# Data provided for site 14209000
#            TS   parameter     statistic     Description
#        114292       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	114292_00060_00003	114292_00060_00003_cd
USGS	14209000	2010-01-28	473	A
USGS	14209000	2010-01-29	454	A
USGS	14209000	2010-01-30	384	A
USGS	14209000	2010-01-31	410	A
USGS	14209000	2010-02-01	426	A
USGS	14209000	2010-02-02	424	A
USGS	14209000	2010-02-03	423	A
USGS	14209000	2010-02-04	411	A
USGS	14209000	2010-02-05	417	A
USGS	14209000	2010-02-06	407	A
USGS	14209000	2010-02-07	408	A
USGS	14209000	2010-02-08	403	A
USGS	14209000	2010-02-09	382	A
USGS	14209000	2010-02-10	378	A
USGS	14209000	2010-02-11	388	A
USGS	14209000	2010-02-12	413	A
USGS	14209000	2010-02-13	408	A
USGS	14209000	2010-02-14	411	A
USGS	14209000	2010-02-15	412	A
USGS	14209000	2010-02-16	421	A
USGS	14209000	2010-02-17	419	A
USGS	14209000	2010-02-18	439	A
USGS	14209000	2010-02-19	400	A
USGS	14209000	2010-02-20	392	A
USGS	14209000	2010-02-21	382	A
USGS	14209000	2010-02-22	373	A
USGS	14209000	2010-02-23	372	A
USGS	14209000	2010-02-24	406	A
USGS	14209000	2010-02-25	413	A
USGS	14209000	2010-02-26	417	A
USGS	14209000	2010-02-27	435	A
USGS	14209000	2010-02-28	413	A
USGS	14209000	2010-03-01	404	A
USGS	14209000	2010-03-02	409	A
USGS	14209000	2010-03-03	415	A
USGS	14209000	2010-03-04	408	A
USGS	14209000	2010-03-05	397	A
USGS	14209000	2010-03-06	390	A
USGS	14209000	2010-03-07	387	A
USGS	14209000	2010-03-08	384	A
USGS	14209000	2010-03-09	376	A
USGS	14209000	2010-03-10	373	A
USGS	14209000	2010-03-11	382	A
USGS	14209000	2010-03-12	419	A
USGS	14209000	2010-03-13	392	A
USGS	14209000	2010-03-14	377	A
USGS	14209000	2010-03-15	372	A
USGS	14209000	2010-03-16	371	A
USGS	14209000	2010-03-17	367	A
USGS	14209000	2010-03-18	361	A
USGS	14209000	2010-03-19	357	A
USGS	14209000	2010-03-20	355	A
USGS	14209000	2010-03-21	371	A
USGS	14209000	2010-03-22	393	A
USGS	14209000	2010-03-23	376	A
USGS	14209000	2010-03-24	370	A
USGS	14209000	2010-03-25	386	A
USGS	14209000	2010-03-26	407	A
USGS	14209000	2010-03-27	394	A
USGS	14209000	2010-03-28	410	A
USGS	14209000	2010-03-29	828	A
USGS	14209000	2010-03-30	728	A
USGS	14209000	2010-03-31	619	A
USGS	14209000	2010-04-01	614	A
USGS	14209000	2010-04-02	604	A
USGS	14209000	2010-04-03	620	A
USGS	14209000	2010-04-04	625	A
USGS	14209000	2010-04-05	613	A
USGS	14209000	2010-04-06	609	A
USGS	14209000	2010-04-07	606	A
USGS	14209000	2010-04-08	606	A
USGS	14209000	2010-04-09	608	A
USGS	14209000	2010-04-10	595	A
USGS	14209000	2010-04-11	560	A
USGS	14209000	2010-04-12	537	A
USGS	14209000	2010-04-13	544	A
USGS	14209000	2010-04-14	551	A
USGS	14209000	2010-04-15	570	A
USGS	14209000	2010-04-16	572	A
USGS	14209000	2010-04-17	580	A
USGS	14209000	2010-04-18	582	A
USGS	14209000	2010-04-19	591	A
USGS	14209000	2010-04-20	599	A
USGS	14209000	2010-04-21	603	A
USGS	14209000	2010-04-22	567	A
USGS	14209000	2010-04-23	552	A
USGS	14209000	2010-04-24	555	A
USGS	14209000	2010-04-25	538	A
USGS	14209000	2010-04-26	532	A
USGS	14209000	2010-04-27	561	A
USGS	14209000	2010-04-28	570	A
USGS	14209000	2010-04-29	580	A
USGS	14209000	2010-04-30	592	A
USGS	14209000	2010-05-01	586	A
USGS	14209000	2010-05-02	596	A
USGS	14209000	2010-05-03	677	A
USGS	14209000	2010-05-04	667	A
USGS	14209000	2010-05-05	639	A
USGS	14209000	2010-05-06	616	A
USGS	14209000	2010-05-07	583	A
USGS	14209000	2010-05-08	560	A
USGS	14209000	2010-05-09	551	A
USGS	14209000	2010-05-10	555	A
USGS	14209000	2010-05-11	524	A
USGS	14209000	2010-05-12	512	A
USGS	14209000	2010-05-13	527	A
USGS	14209000	2010-05-14	526	A
USGS	14209000	2010-05-15	531	A
USGS	14209000	2010-05-16	540	A
USGS	14209000	2010-05-17	579	A
USGS	14209000	2010-05-18	624	A
USGS	14209000	2010-05-19	599	A
USGS	14209000	2010-05-20	559	A
USGS	14209000	2010-05-21	541	A
USGS	14209000	2010-05-22	523	A
USGS	14209000	2010-05-23	504	A
USGS	14209000	2010-05-24	487	A
USGS	14209000	2010-05-25	480	A
USGS	14209000	2010-05-26	493	A
USGS	14209000	2010-05-27	482	A
USGS	14209000	2010-05-28	486	A
USGS	14209000	2010-05-29	524	A
USGS	14209000	2010-05-30	501	A
USGS	14209000	2010-05-31	523	A
USGS	14209000	2010-06-01	532	A
USGS	14209000	2010-06-02	733	A
USGS	14209000	2010-06-03	840	A
USGS	14209000	2010-06-04	1020	A
USGS	14209000	2010-06-05	941	A
USGS	14209000	2010-06-06	876	A
USGS	14209000	2010-06-07	870	A
USGS	14209000	2010-06-08	807	A
USGS	14209000	2010-06-09	708	A
USGS	14209000	2010-06-10	780	A
USGS	14209000	2010-06-11	750	A
USGS	14209000	2010-06-12	666	A
USGS	14209000	2010-06-13	620	A
USGS	14209000	2010-06-14	595	A
USGS	14209000	2010-06-15	570	A
USGS	14209000	2010-06-16	575	A
USGS	14209000	2010-06-17	564	A
USGS	14209000	2010-06-18	540	A
USGS	14209000	2010-06-19	528	A
USGS	14209000	2010-06-20	515	A
USGS	14209000	2010-06-21	507	A
USGS	14209000	2010-06-22	495	A
USGS	14209000	2010-06-23	486	A
USGS	14209000	2010-06-24	459	A
USGS	14209000	2010-06-25	444	A
USGS	14209000	2010-06-26	435	A
USGS	14209000	2010-06-27	428	A
USGS	14209000	2010-06-28	424	A
USGS	14209000	2010-06-29	417	A
USGS	14209000	2010-06-30	402	A
USGS	14209000	2010-07-01	382	A
USGS	14209000	2010-07-02	388	A
USGS	14209000	2010-07-03	381	A
USGS	14209000	2010-07-04	373	A
USGS	14209000	2010-07-05	369	A
USGS	14209000	2010-07-06	366	A
USGS	14209000	2010-07-07	363	A
USGS	14209000	2010-07-08	359	A
USGS	14209000	2010-07-09	356	A
USGS	14209000	2010-07-10	354	A
USGS	14209000	2010-07-11	352	A
USGS	14209000	2010-07-12	351	A
USGS	14209000	2010-07-13	347	A
USGS	14209000	2010-07-14	339	A
USGS	14209000	2010-07-15	333	A
USGS	14209000	2010-07-16	332	A
USGS	14209000	2010-07-17	329	A
USGS	14209000	2010-07-18	328	A
USGS	14209000	2010-07-19	326	A
USGS	14209000	2010-07-20	326	A
USGS	14209000	2010-07-21	324	A
USGS	14209000	2010-07-22	323	A
USGS	14209000	2010-07-23	322	A
USGS	14209000	2010-07-24	320	A
USGS	14209000	2010-07-25	319	A
USGS	14209000	2010-07-26	318	A
USGS	14209000	2010-07-27	317	A
USGS	14209000	2010-07-28	315	A
USGS	14209000	2010-07-29	314	A
USGS	14209000	2010-07-30	313	A
USGS	14209000	2010-07-31	313	A
USGS	14209000	2010-08-01	312	A
USGS	14209000	2010-08-02	312	A
USGS	14209000	2010-08-03	306	A
USGS	14209000	2010-08-04	287	A
USGS	14209000	2010-08-05	287	A
USGS	14209000	2010-08-06	293	A
USGS	14209000	2010-08-07	292	A
USGS	14209000	2010-08-08	297	A
USGS	14209000	2010-08-09	301	A
USGS	14209000	2010-08-10	300	A
USGS	14209000	2010-08-11	299	A
USGS	14209000	2010-08-12	298	A
USGS	14209000	2010-08-13	298	A
USGS	14209000	2010-08-14	291	A
USGS	14209000	2010-08-15	283	A
USGS	14209000	2010-08-16	283	A
USGS	14209000	2010-08-17	283	A
USGS	14209000	2010-08-18	283	A
USGS	14209000	2010-08-19	282	A
USGS	14209000	2010-08-20	282	A
USGS	14209000	2010-08-21	281	A
USGS	14209000	2010-08-22	281	A
USGS	14209000	2010-08-23	280	A
USGS	14209000	2010-08-24	279	A
USGS	14209000	2010-08-25	279	A
USGS	14209000	2010-08-26	279	A
USGS	14209000	2010-08-27	279	A
USGS	14209000	2010-08-28	279	A
USGS	14209000	2010-08-29	279	A
USGS	14209000	2010-08-30	279	A
USGS	14209000	2010-08-31	304	A
USGS	14209000	2010-09-01	367	A
USGS	14209000	2010-09-02	358	A
USGS	14209000	2010-09-03	355	A
USGS	14209000	2010-09-04	354	A
USGS	14209000	2010-09-05	352	A
USGS	14209000	2010-09-06	352	A
USGS	14209000	2010-09-07	387	A
USGS	14209000	2010-09-08	409	A
USGS	14209000	2010-09-09	419	A
USGS	14209000	2010-09-10	406	A
USGS	14209000	2010-09-11	403	A
USGS	14209000	2010-09-12	403	A
USGS	14209000	2010-09-13	402	A
USGS	14209000	2010-09-14	376	A
USGS	14209000	2010-09-15	400	A
USGS	14209000	2010-09-16	403	A
USGS	14209000	2010-09-17	414	A
USGS	14209000	2010-09-18	393	A
USGS	14209000	2010-09-19	363	A
USGS	14209000	2010-09-20	363	A
USGS	14209000	2010-09-21	378	A
USGS	14209000	2010-09-22	424	A
USGS	14209000	2010-09-23	412	A
USGS	14209000	2010-09-24	394	A
USGS	14209000	2010-09-25	391	A
USGS	14209000	2010-09-26	391	A
USGS	14209000	2010-09-27	405	A
USGS	14209000	2010-09-28	381	A
USGS	14209000	2010-09-29	378	A
USGS	14209000	2010-09-30	377	A
USGS	14209000	2010-10-01	376	A
USGS	14209000	2010-10-02	424	A
USGS	14209000	2010-10-03	443	A
USGS	14209000	2010-10-04	441	A
USGS	14209000	2010-10-05	437	A
USGS	14209000	2010-10-06	437	A
USGS	14209000	2010-10-07	436	A
USGS	14209000	2010-10-08	441	A
USGS	14209000	2010-10-09	458	A
USGS	14209000	2010-10-10	457	A
USGS	14209000	2010-10-11	451	A
USGS	14209000	2010-10-12	457	A
USGS	14209000	2010-10-13	390	A
USGS	14209000	2010-10-14	414	A
USGS	14209000	2010-10-15	348	A
USGS	14209000	2010-10-16	369	A
USGS	14209000	2010-10-17	383	A
USGS	14209000	2010-10-18	314	A
USGS	14209000	2010-10-19	289	A
USGS	14209000	2010-10-20	288	A
USGS	14209000	2010-10-21	329	A
USGS	14209000	2010-10-22	441	A
USGS	14209000	2010-10-23	443	A
USGS	14209000	2010-10-24	512	A
USGS	14209000	2010-10-25	495	A
USGS	14209000	2010-10-26	518	A
USGS	14209000	2010-10-27	515	A
USGS	14209000	2010-10-28	509	A
USGS	14209000	2010-10-29	498	A
USGS	14209000	2010-10-30	492	A
USGS	14209000	2010-10-31	501	A
USGS	14209000	2010-11-01	497	A
USGS	14209000	2010-11-02	513	A
USGS	14209000	2010-11-03	496	A
USGS	14209000	2010-11-04	491	A
USGS	14209000	2010-11-05	486	A
USGS	14209000	2010-11-06	482	A
USGS	14209000	2010-11-07	503	A
USGS	14209000	2010-11-08	500	A
USGS	14209000	2010-11-09	497	A
USGS	14209000	2010-11-10	500	A
USGS	14209000	2010-11-11	496	A
USGS	14209000	2010-11-12	500	A
USGS	14209000	2010-11-13	495	A
USGS	14209000	2010-11-14	537	A
USGS	14209000	2010-11-15	589	A
USGS	14209000	2010-11-16	615	A
USGS	14209000	2010-11-17	591	A
USGS	14209000	2010-11-18	623	A
USGS	14209000	2010-11-19	592	A
USGS	14209000	2010-11-20	560	A
USGS	14209000	2010-11-21	541	A
USGS	14209000	2010-11-22	536	A
USGS	14209000	2010-11-23	520	A
USGS	14209000	2010-11-24	507	A
USGS	14209000	2010-11-25	504	A
USGS	14209000	2010-11-26	509	A
USGS	14209000	2010-11-27	499	A
USGS	14209000	2010-11-28	478	A
USGS	14209000	2010-11-29	469	A
USGS	14209000	2010-11-30	500	A
USGS	14209000	2010-12-01	549	A
USGS	14209000	2010-12-02	521	A
USGS	14209000	2010-12-03	500	A
USGS	14209000	2010-12-04	490	A
USGS	14209000	2010-12-05	474	A
USGS	14209000	2010-12-06	412	A
USGS	14209000	2010-12-07	362	A
USGS	14209000	2010-12-08	408	A
USGS	14209000	2010-12-09	668	A
USGS	14209000	2010-12-10	759	A
USGS	14209000	2010-12-11	759	A
USGS	14209000	2010-12-12	1060	A
USGS	14209000	2010-12-13	1290	A
USGS	14209000	2010-12-14	1280	A
USGS	14209000	2010-12-15	996	A
USGS	14209000	2010-12-16	799	A
USGS	14209000	2010-12-17	691	A
USGS	14209000	2010-12-18	649	A
USGS	14209000	2010-12-19	654	A
USGS	14209000	2010-12-20	645	A
USGS	14209000	2010-12-21	638	A
USGS	14209000	2010-12-22	626	A
USGS	14209000	2010-12-23	611	A
USGS	14209000	2010-12-24	596	A
USGS	14209000	2010-12-25	590	A
USGS	14209000	2010-12-26	599	A
USGS	14209000	2010-12-27	604	A
USGS	14209000	2010-12-28	654	A
USGS	14209000	2010-12-29	597	A
USGS	14209000	2010-12-30	620	A
USGS	14209000	2010-12-31	615	A
USGS	14209000	2011-01-01	578	A
USGS	14209000	2011-01-02	559	A
USGS	14209000	2011-01-03	544	A
USGS	14209000	2011-01-04	534	A
USGS	14209000	2011-01-05	549	A
USGS	14209000	2011-01-06	552	A
USGS	14209000	2011-01-07	549	A
USGS	14209000	2011-01-08	549	A
USGS	14209000	2011-01-09	493	A
USGS	14209000	2011-01-10	397	A
USGS	14209000	2011-01-11	490	A
USGS	14209000	2011-01-12	586	A
USGS	14209000	2011-01-13	611	A
USGS	14209000	2011-01-14	653	A
USGS	14209000	2011-01-15	686	A
USGS	14209000	2011-01-16	2230	A
USGS	14209000	2011-01-17	2100	A
USGS	14209000	2011-01-18	1460	A
USGS	14209000	2011-01-19	1160	A
USGS	14209000	2011-01-20	966	A
USGS	14209000	2011-01-21	932	A
USGS	14209000	2011-01-22	866	A
USGS	14209000	2011-01-23	758	A
USGS	14209000	2011-01-24	698	A
USGS	14209000	2011-01-25	677	A
USGS	14209000	2011-01-26	684	A
USGS	14209000	2011-01-27	670	A
USGS	14209000	2011-01-28	662	A
USGS	14209000	2011-01-29	670	A
USGS	14209000	2011-01-30	676	A
USGS	14209000	2011-01-31	659	A
USGS	14209000	2011-02-01	635	A
USGS	14209000	2011-02-02	638	A
USGS	14209000	2011-02-03	639	A
USGS	14209000	2011-02-04	651	A
USGS	14209000	2011-02-05	676	A
USGS	14209000	2011-02-06	693	A
USGS	14209000	2011-02-07	671	A
USGS	14209000	2011-02-08	652	A
USGS	14209000	2011-02-09	648	A
USGS	14209000	2011-02-10	658	A
USGS	14209000	2011-02-11	649	A
USGS	14209000	2011-02-12	649	A
USGS	14209000	2011-02-13	662	A
USGS	14209000	2011-02-14	664	A
USGS	14209000	2011-02-15	684	A
USGS	14209000	2011-02-16	655	A
USGS	14209000	2011-02-17	644	A
USGS	14209000	2011-02-18	638	A
USGS	14209000	2011-02-19	639	A
USGS	14209000	2011-02-20	644	A
USGS	14209000	2011-02-21	641	A
USGS	14209000	2011-02-22	646	A
USGS	14209000	2011-02-23	649	A
USGS	14209000	2011-02-24	643	A
USGS	14209000	2011-02-25	643	A
USGS	14209000	2011-02-26	640	A
USGS	14209000	2011-02-27	649	A
USGS	14209000	2011-02-28	626	A
USGS	14209000	2011-03-01	526	A
USGS	14209000	2011-03-02	534	A
USGS	14209000	2011-03-03	546	A
USGS	14209000	2011-03-04	553	A
USGS	14209000	2011-03-05	563	A
USGS	14209000	2011-03-06	539	A
USGS	14209000	2011-03-07	493	A
USGS	14209000	2011-03-08	505	A
USGS	14209000	2011-03-09	537	A
USGS	14209000	2011-03-10	674	A
USGS	14209000	2011-03-11	652	A
USGS	14209000	2011-03-12	634	A
USGS	14209000	2011-03-13	644	A
USGS	14209000	2011-03-14	656	A
USGS	14209000	2011-03-15	690	A
USGS	14209000	2011-03-16	710	A
USGS	14209000	2011-03-17	669	A
USGS	14209000	2011-03-18	662	A
USGS	14209000	2011-03-19	659	A
USGS	14209000	2011-03-20	644	A
USGS	14209000	2011-03-21	638	A
USGS	14209000	2011-03-22	626	A
USGS	14209000	2011-03-23	598	A
USGS	14209000	2011-03-24	613	A
USGS	14209000	2011-03-25	609	A
USGS	14209000	2011-03-26	608	A
USGS	14209000	2011-03-27	609	A
USGS	14209000	2011-03-28	615	A
USGS	14209000	2011-03-29	667	A
USGS	14209000	2011-03-30	778	A
USGS	14209000	2011-03-31	861	A
USGS	14209000	2011-04-01	877	A
USGS	14209000	2011-04-02	877	A
USGS	14209000	2011-04-03	759	A
USGS	14209000	2011-04-04	787	A
USGS	14209000	2011-04-05	1030	A
USGS	14209000	2011-04-06	879	A
USGS	14209000	2011-04-07	793	A
USGS	14209000	2011-04-08	788	A
USGS	14209000	2011-04-09	741	A
USGS	14209000	2011-04-10	706	A
USGS	14209000	2011-04-11	711	A
USGS	14209000	2011-04-12	704	A
USGS	14209000	2011-04-13	692	A
USGS	14209000	2011-04-14	686	A
USGS	14209000	2011-04-15	735	A
USGS	14209000	2011-04-16	832	A
USGS	14209000	2011-04-17	845	A
USGS	14209000	2011-04-18	785	A
USGS	14209000	2011-04-19	737	A
USGS	14209000	2011-04-20	713	A
USGS	14209000	2011-04-21	710	A
USGS	14209000	2011-04-22	707	A
USGS	14209000	2011-04-23	682	A
USGS	14209000	2011-04-24	669	A
USGS	14209000	2011-04-25	721	A
USGS	14209000	2011-04-26	735	A
USGS	14209000	2011-04-27	715	A
USGS	14209000	2011-04-28	707	A
USGS	14209000	2011-04-29	691	A
USGS	14209000	2011-04-30	672	A
USGS	14209000	2011-05-01	655	A
USGS	14209000	2011-05-02	657	A
USGS	14209000	2011-05-03	648	A
USGS	14209000	2011-05-04	645	A
USGS	14209000	2011-05-05	655	A
USGS	14209000	2011-05-06	664	A
USGS	14209000	2011-05-07	699	A
USGS	14209000	2011-05-08	716	A
USGS	14209000	2011-05-09	704	A
USGS	14209000	2011-05-10	704	A
USGS	14209000	2011-05-11	727	A
USGS	14209000	2011-05-12	742	A
USGS	14209000	2011-05-13	731	A
USGS	14209000	2011-05-14	745	A
USGS	14209000	2011-05-15	803	A
USGS	14209000	2011-05-16	805	A
USGS	14209000	2011-05-17	781	A
USGS	14209000	2011-05-18	772	A
USGS	14209000	2011-05-19	755	A
USGS	14209000	2011-05-20	764	A
USGS	14209000	2011-05-21	785	A
USGS	14209000	2011-05-22	773	A
USGS	14209000	2011-05-23	765	A
USGS	14209000	2011-05-24	757	A
USGS	14209000	2011-05-25	764	A
USGS	14209000	2011-05-26	751	A
USGS	14209000	2011-05-27	772	A
USGS	14209000	2011-05-28	781	A
USGS	14209000	2011-05-29	750	A
USGS	14209000	2011-05-30	706	A
USGS	14209000	2011-05-31	733	A
USGS	14209000	2011-06-01	759	A
USGS	14209000	2011-06-02	778	A
USGS	14209000	2011-06-03	758	A
USGS	14209000	2011-06-04	758	A
USGS	14209000	2011-06-05	779	A
USGS	14209000	2011-06-06	852	A
USGS	14209000	2011-06-07	823	A
USGS	14209000	2011-06-08	792	A
USGS	14209000	2011-06-09	750	A
USGS	14209000	2011-06-10	729	A
USGS	14209000	2011-06-11	721	A
USGS	14209000	2011-06-12	700	A
USGS	14209000	2011-06-13	671	A
USGS	14209000	2011-06-14	653	A
USGS	14209000	2011-06-15	651	A
USGS	14209000	2011-06-16	633	A
USGS	14209000	2011-06-17	618	A
USGS	14209000	2011-06-18	614	A
USGS	14209000	2011-06-19	619	A
USGS	14209000	2011-06-20	596	A
USGS	14209000	2011-06-21	563	A
USGS	14209000	2011-06-22	551	A
USGS	14209000	2011-06-23	567	A
USGS	14209000	2011-06-24	543	A
USGS	14209000	2011-06-25	525	A
USGS	14209000	2011-06-26	513	A
USGS	14209000	2011-06-27	517	A
USGS	14209000	2011-06-28	522	A
USGS	14209000	2011-06-29	515	A
USGS	14209000	2011-06-30	514	A
USGS	14209000	2011-07-01	490	A
USGS	14209000	2011-07-02	477	A
USGS	14209000	2011-07-03	473	A
USGS	14209000	2011-07-04	456	A
USGS	14209000	2011-07-05	433	A
USGS	14209000	2011-07-06	424	A
USGS	14209000	2011-07-07	422	A
USGS	14209000	2011-07-08	422	A
USGS	14209000	2011-07-09	429	A
USGS	14209000	2011-07-10	426	A
USGS	14209000	2011-07-11	423	A
USGS	14209000	2011-07-12	423	A
USGS	14209000	2011-07-13	423	A
USGS	14209000	2011-07-14	445	A
USGS	14209000	2011-07-15	463	A
USGS	14209000	2011-07-16	467	A
USGS	14209000	2011-07-17	472	A
USGS	14209000	2011-07-18	462	A
USGS	14209000	2011-07-19	446	A
USGS	14209000	2011-07-20	440	A
USGS	14209000	2011-07-21	437	A
USGS	14209000	2011-07-22	435	A
USGS	14209000	2011-07-23	420	A
USGS	14209000	2011-07-24	400	A
USGS	14209000	2011-07-25	386	A
USGS	14209000	2011-07-26	384	A
USGS	14209000	2011-07-27	381	A
USGS	14209000	2011-07-28	379	A
USGS	14209000	2011-07-29	378	A
USGS	14209000	2011-07-30	377	A
USGS	14209000	2011-07-31	375	A
USGS	14209000	2011-08-01	329	A
USGS	14209000	2011-08-02	329	A
USGS	14209000	2011-08-03	329	A
USGS	14209000	2011-08-04	344	A
USGS	14209000	2011-08-05	358	A
USGS	14209000	2011-08-06	373	A
USGS	14209000	2011-08-07	373	A
USGS	14209000	2011-08-08	375	A
USGS	14209000	2011-08-09	365	A
USGS	14209000	2011-08-10	357	A
USGS	14209000	2011-08-11	356	A
USGS	14209000	2011-08-12	355	A
USGS	14209000	2011-08-13	355	A
USGS	14209000	2011-08-14	354	A
USGS	14209000	2011-08-15	317	A
USGS	14209000	2011-08-16	316	A
USGS	14209000	2011-08-17	353	A
USGS	14209000	2011-08-18	353	A
USGS	14209000	2011-08-19	353	A
USGS	14209000	2011-08-20	353	A
USGS	14209000	2011-08-21	353	A
USGS	14209000	2011-08-22	352	A
USGS	14209000	2011-08-23	351	A
USGS	14209000	2011-08-24	329	A
USGS	14209000	2011-08-25	381	A
USGS	14209000	2011-08-26	396	A
USGS	14209000	2011-08-27	393	A
USGS	14209000	2011-08-28	393	A
USGS	14209000	2011-08-29	392	A
USGS	14209000	2011-08-30	383	A
USGS	14209000	2011-08-31	379	A
USGS	14209000	2011-09-01	392	A
USGS	14209000	2011-09-02	411	A
USGS	14209000	2011-09-03	412	A
USGS	14209000	2011-09-04	411	A
USGS	14209000	2011-09-05	412	A
USGS	14209000	2011-09-06	408	A
USGS	14209000	2011-09-07	404	A
USGS	14209000	2011-09-08	404	A
USGS	14209000	2011-09-09	403	A
USGS	14209000	2011-09-10	404	A
USGS	14209000	2011-09-11	404	A
USGS	14209000	2011-09-12	403	A
USGS	14209000	2011-09-13	382	A
USGS	14209000	2011-09-14	421	A
USGS	14209000	2011-09-15	401	A
USGS	14209000	2011-09-16	392	A
USGS	14209000	2011-09-17	392	A
USGS	14209000	2011-09-18	393	A
USGS	14209000	2011-09-19	415	A
USGS	14209000	2011-09-20	438	A
USGS	14209000	2011-09-21	446	A
USGS	14209000	2011-09-22	450	A
USGS	14209000	2011-09-23	441	A
USGS	14209000	2011-09-24	434	A
USGS	14209000	2011-09-25	435	A
USGS	14209000	2011-09-26	435	A
USGS	14209000	2011-09-27	438	A
USGS	14209000	2011-09-28	435	A
USGS	14209000	2011-09-29	424	A
USGS	14209000	2011-09-30	414	A
USGS	14209000	2011-10-01	458	A
USGS	14209000	2011-10-02	468	A
USGS	14209000	2011-10-03	420	A
USGS	14209000	2011-10-04	394	A
USGS	14209000	2011-10-05	395	A
USGS	14209000	2011-10-06	398	A
USGS	14209000	2011-10-07	394	A
USGS	14209000	2011-10-08	394	A
USGS	14209000	2011-10-09	388	A
USGS	14209000	2011-10-10	392	A
USGS	14209000	2011-10-11	400	A
USGS	14209000	2011-10-12	379	A
USGS	14209000	2011-10-13	402	A
USGS	14209000	2011-10-14	471	A
USGS	14209000	2011-10-15	475	A
USGS	14209000	2011-10-16	473	A
USGS	14209000	2011-10-17	418	A
USGS	14209000	2011-10-18	397	A
USGS	14209000	2011-10-19	399	A
USGS	14209000	2011-10-20	397	A
USGS	14209000	2011-10-21	442	A
USGS	14209000	2011-10-22	519	A
USGS	14209000	2011-10-23	462	A
USGS	14209000	2011-10-24	465	A
USGS	14209000	2011-10-25	464	A
USGS	14209000	2011-10-26	464	A
USGS	14209000	2011-10-27	463	A
USGS	14209000	2011-10-28	455	A
USGS	14209000	2011-10-29	461	A
USGS	14209000	2011-10-30	455	A
USGS	14209000	2011-10-31	461	A
USGS	14209000	2011-11-01	481	A
USGS	14209000	2011-11-02	496	A
USGS	14209000	2011-11-03	502	A
USGS	14209000	2011-11-04	499	A
USGS	14209000	2011-11-05	503	A
USGS	14209000	2011-11-06	446	A
USGS	14209000	2011-11-07	380	A
USGS	14209000	2011-11-08	380	A
USGS	14209000	2011-11-09	379	A
